model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
niche,calcification_descending,1,20,0.105,3,0.9311387682983056,4.0,1.0,1.0803720301797437,0.8995364203698405,1.15,0.782608695652174,-0.037037037037037035,0.5000000000000001,72
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,73
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,74
niche,size_ascending,1,21,0.08390022675736962,3,0.948577673246411,4.0,1.0,0.9814942172351467,1.0603760513814504,0.8095238095238095,1.0,0.18072289156626506,0.49999999999999994,75
niche,motility_ascending,1,20,0.0825,2,0.9488800238074238,3.8666666666666663,1.0,0.768501753193791,1.3083789191461022,0.7,1.0,0.35802469135802467,0.499054820415879,76
niche,tiering_ascending,1,20,0.0625,3,0.9625893893452488,4.0,3.0,0.8156366580130744,1.4186724706384375,0.3,1.0,0.5609756097560976,0.5,77
niche,calcification_ascending,1,20,0.0925,3,0.9338315903215345,4.166666666666666,1.0,0.7699520193034928,0.9649582974314405,0.9,0.55,0.2727272727272727,0.49999999999999994,78
niche,random,1,20,0.09,4,0.9587250251238992,4.5,3.0,0.9119807574090257,0.8180866439351367,0.85,1.0,0.07692307692307693,0.49999999999999994,79
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,80
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,81
niche,size_descending,1,20,0.0925,3,0.9459042854217309,4.5,1.0,0.707500852621909,0.9159016651436913,0.9,0.8947368421052632,0.22388059701492538,0.49999999999999994,82
niche,motility_descending,1,22,0.08884297520661157,3,0.9556579254347545,3.5999999999999996,1.0,1.176026551844201,0.8716610225700065,1.0,0.8297872340425532,-0.17543859649122806,0.499054820415879,83
niche,tiering_descending,1,20,0.11,3,0.9327567469566426,4.333333333333332,1.0,0.8799145832245336,0.854840629057504,1.25,0.9230769230769231,0.03571428571428571,0.5000000000000001,84
niche,calcification_descending,1,20,0.105,3,0.9361933019335934,3.6666666666666665,1.0,1.0119231901609604,1.0000596712116772,1.15,0.9111111111111111,0.07692307692307693,0.5000000000000001,85
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,86
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,87
niche,size_ascending,1,20,0.0775,3,0.9445912870057396,3.5,1.0,1.3151266198274865,1.2110631564875503,0.6,0.9130434782608695,0.05128205128205128,0.5,88
