model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
adbm,motility_descending,80,20,0.22,1,0.7953277401161511,3.2366946778711476,2.0,1.3423376544019772,0.9540326715621449,3.45,-1.0,-0.2907801418439716,0.48166591217745597,51719
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51720
adbm,calcification_descending,80,20,0.2625,1,0.8405466490724194,3.559876543209877,2.0,1.0133374790274554,0.9904665509459598,4.3,-1.0,-0.021352313167259787,0.5000000000000001,51721
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51722
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51723
adbm,size_ascending,80,20,0.22,1,0.8420939206159178,3.270833333333334,2.0,1.0490369244690683,1.1045794194080858,3.45,-1.0,0.04247104247104247,0.5000000000000001,51724
adbm,motility_ascending,80,20,0.31,1,0.7934780403295089,3.7545138888888894,2.0,0.8200884380836908,0.9296404347758954,5.25,-1.0,0.11400651465798045,0.48166591217745597,51725
adbm,tiering_ascending,80,20,0.3325,1,0.7719290411801638,3.895138888888889,2.0,0.7419606907512367,0.929895846267194,5.7,-1.0,0.22916666666666666,0.5000000000000001,51726
adbm,calcification_ascending,80,20,0.3025,1,0.7568162480040671,3.7804924242424236,2.0,0.8436231507553617,0.9734060832840239,5.1,-1.0,0.13183279742765272,0.5000000000000001,51727
adbm,random,80,20,0.2125,1,0.8089487997463936,3.102777777777778,2.0,1.1823383083671635,1.046366348396854,3.3,-1.0,-0.0962962962962963,0.5000000000000001,51728
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51729
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51730
adbm,size_descending,80,20,0.2325,1,0.7248819443290788,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51731
adbm,motility_descending,80,20,0.3025,1,0.767836783592314,3.811217948717949,2.0,0.8819549202941277,0.9630101142144736,5.1,-1.0,0.0858085808580858,0.48166591217745597,51732
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51733
adbm,calcification_descending,80,20,0.32,1,0.7899490006523749,3.9281162464986,2.0,0.8274187032732073,0.9200682004183455,5.45,-1.0,0.11150442477876106,0.5000000000000001,51734
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51735
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51736
adbm,size_ascending,80,20,0.2375,1,0.8300879369276305,3.317708333333333,2.0,0.9535042910274327,1.0883148520014962,3.8,-1.0,0.10669077757685352,0.5000000000000001,51737
adbm,motility_ascending,80,20,0.245,1,0.8170308263436172,3.637308987308987,2.0,1.0633293180827863,1.0653888383507868,3.95,-1.0,0.0018975332068311196,0.48166591217745597,51738
adbm,tiering_ascending,80,20,0.33,1,0.7927168886955263,3.9226571268237937,2.0,0.8083465804307276,0.885390146853565,5.65,-1.0,0.09473684210526316,0.5000000000000001,51739
adbm,calcification_ascending,80,20,0.2575,1,0.8190119379150291,3.3665600448933786,2.0,1.1500913494456395,0.8598214085651191,4.2,-1.0,-0.26678765880217786,0.5000000000000001,51740
adbm,random,80,20,0.2675,1,0.7816152651738921,3.7764705882352936,2.0,0.881471896595743,1.1037704084468754,4.4,-1.0,0.21897810218978103,0.5000000000000001,51741
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51742
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51743
adbm,size_descending,80,20,0.2375,1,0.7372698230859439,3.4791666666666665,2.0,0.46262875843322254,1.5179347699701193,3.8,-1.0,0.8235294117647058,0.5000000000000001,51744
adbm,motility_descending,80,20,0.2725,1,0.8120808779005787,3.4334224598930483,2.0,0.982663954265045,0.9212378774750725,4.5,-1.0,-0.05602716468590832,0.48166591217745597,51745
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51746
adbm,calcification_descending,80,20,0.2925,1,0.792093476913241,3.7246673080006416,2.0,0.9909797682441559,0.8878415228176073,4.9,-1.0,-0.10623946037099494,0.5000000000000001,51747
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51748
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51749
adbm,size_ascending,80,20,0.2375,1,0.8288241272226402,3.319196428571429,2.0,0.9583847031582378,1.0883148520014962,3.8,-1.0,0.10270270270270271,0.5000000000000001,51750
adbm,motility_ascending,80,20,0.2425,1,0.7650275563920861,3.226423902894492,2.0,1.2993479711625275,0.8495324726108768,3.9,-1.0,-0.34838709677419355,0.48166591217745597,51751
adbm,tiering_ascending,80,20,0.305,1,0.7954533807172353,3.9520462562129226,2.0,0.8374263571067828,0.97334305873926,5.15,-1.0,0.16201117318435754,0.5000000000000001,51752
adbm,calcification_ascending,80,20,0.2975,1,0.7839819649158765,3.7989898989898987,2.0,0.9180759561027309,0.9514742759474395,5.0,-1.0,0.03577512776831346,0.5000000000000001,51753
adbm,random,80,20,0.225,1,0.8177742854344949,3.4352941176470577,2.0,1.089855162626472,1.1547005383792517,3.55,-1.0,0.05363984674329502,0.5000000000000001,51754
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51755
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51756
adbm,size_descending,80,20,0.2375,1,0.7372698230859438,3.4791666666666665,2.0,0.4626287584332225,1.5179347699701196,3.8,-1.0,0.8235294117647058,0.5000000000000001,51757
adbm,motility_descending,80,20,0.3275,1,0.77773339681986,3.8582202111613877,2.0,0.836914202971954,0.8755975460216298,5.6,-1.0,0.04376012965964344,0.48166591217745597,51758
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51759
adbm,calcification_descending,80,20,0.2875,1,0.774803971202108,3.829761904761903,2.0,0.9200450733639043,0.9948629370201569,4.8,-1.0,0.07880910683012259,0.5000000000000001,51760
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51761
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51762
adbm,size_ascending,80,20,0.2375,1,0.8405074668871162,3.3195684523809517,2.0,0.955947611602077,1.092593256123712,3.8,-1.0,0.10830324909747292,0.5000000000000001,51763
adbm,motility_ascending,80,20,0.295,1,0.8007258854972026,3.768433527257057,2.0,0.915055980113214,0.941121882541563,4.95,-1.0,0.02702702702702703,0.48166591217745597,51764
adbm,tiering_ascending,80,20,0.3125,1,0.7775438031210731,3.8467341482047357,2.0,0.8512034823830625,0.9313261625513543,5.3,-1.0,0.08907563025210084,0.5000000000000001,51765
adbm,calcification_ascending,80,20,0.3025,1,0.7663738543722599,3.714225235548764,2.0,0.8803230289519683,0.9645021131170354,5.1,-1.0,0.08940397350993377,0.5000000000000001,51766
adbm,random,80,20,0.2775,1,0.7846929092326597,3.751885369532428,2.0,0.9737716897969876,1.020048998538246,4.6,-1.0,0.047285464098073555,0.5000000000000001,51767
