model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
lmatrix,tiering_descending,1,20,0.1425,2,0.8535486406538821,3.8000000000000003,1.0,0.9543194262829697,1.6349957769021184,1.9,-0.06060606060606061,0.4358974358974359,0.5,110
lmatrix,calcification_descending,1,20,0.125,2,0.8692401012975319,3.9791666666666665,3.0,1.5491933384829668,1.543748002342624,1.55,-0.29411764705882354,-0.0034129692832764505,0.5,111
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,112
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,113
lmatrix,size_ascending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,114
lmatrix,motility_ascending,1,20,0.215,2,0.829734694170383,3.9761904761904763,3.0,0.9724215124944091,1.144532293790533,3.35,-0.5147058823529411,0.1350210970464135,0.5,115
lmatrix,tiering_ascending,1,21,0.2222222222222222,2,0.8193275519335573,3.8717948717948714,3.0,0.9850929718891035,1.0849151194109752,3.7142857142857144,-0.5342465753424658,0.07462686567164178,0.5,116
lmatrix,calcification_ascending,1,20,0.175,2,0.8286584904248724,3.8717948717948723,3.0,0.9106129237415148,1.4345738559682844,2.55,-0.31958762886597936,0.3733681462140992,0.5000000000000001,117
lmatrix,random,1,20,0.22,2,0.832535245743286,3.7857142857142865,3.0,0.9737753152069051,1.1045794194080858,3.45,-0.4027777777777778,0.10080645161290322,0.5,118
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,119
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,120
lmatrix,size_descending,1,20,0.1175,2,0.8534771441691973,3.0,3.0,0.7596480213821979,1.6924416456353155,1.4,1.0,0.4918032786885246,0.5,121
lmatrix,motility_descending,1,23,0.14933837429111532,2,0.8721990536168089,3.944444444444443,1.0,1.262429283228866,1.3763167210755178,2.4782608695652173,-0.2916666666666667,0.07485604606525911,0.5000000000000001,122
lmatrix,tiering_descending,1,22,0.1756198347107438,2,0.8409400738970669,3.7692307692307696,3.0,0.9290748600450014,1.363251422372179,2.909090909090909,-0.1826086956521739,0.29213483146067415,0.5,123
lmatrix,calcification_descending,1,20,0.2075,2,0.8318921771190416,3.8593749999999996,3.0,0.961554005761815,1.2466425101804248,3.2,-0.35172413793103446,0.21868365180467092,0.5,124
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,125
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,126
lmatrix,size_ascending,1,28,0.12755102040816327,2,0.8172150642203679,3.9411764705882337,3.0,1.4081245736137178,1.4647259887850088,2.607142857142857,-0.47474747474747475,0.0340632603406326,0.5,127
lmatrix,motility_ascending,1,20,0.1975,2,0.8523611040731641,3.9523809523809517,3.0,0.9906843094753526,1.2028997648274753,3.0,-0.43119266055045874,0.15789473684210525,0.5,128
lmatrix,tiering_ascending,1,20,0.2225,2,0.8209511141146207,3.848484848484848,3.0,0.8793714657140771,1.144628681467196,3.5,-0.48760330578512395,0.19460500963391136,0.5,129
lmatrix,calcification_ascending,1,20,0.165,2,0.822045498814858,3.9230769230769225,3.0,1.3303577061493488,1.2204656953228792,2.35,-0.4461538461538462,-0.07341772151898734,0.5,130
lmatrix,random,1,20,0.255,2,0.8140028122336307,3.773469387755102,3.0,0.8626981880482593,0.9708514096298791,4.15,-0.4461538461538462,0.08860759493670886,0.5,131
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,132
