id,model,richness,connectance,complexity,distance,basal,top,S1,S2,S4,S5
Broad,bodymassratio,25,0.128,0.8771150654215737,4.0,4.0,4.0,192.0,19.0,156.0,161.0
Canton,adbm,23,0.13610586011342155,0.7975754904028804,2.0,13.0,9.0,28.0,10.0,207.0,234.0
Canton,niche,23,0.09640831758034027,0.9057619349989475,2.0,10.0,4.0,11.0,18.0,37.0,97.0
Canton,bodymassratio,23,0.13799621928166353,0.8970027364851152,3.0,4.0,7.0,183.0,32.0,122.0,103.0
Catlins,adbm,20,0.0775,0.8901486801487828,2.0,14.0,2.0,21.0,4.0,19.0,72.0
Catlins,niche,20,0.0625,0.915427192742405,2.0,8.0,11.0,6.0,1.0,21.0,14.0
Catlins,bodymassratio,20,0.12,0.9150842504822349,4.0,4.0,5.0,106.0,14.0,51.0,42.0
Dempsters,adbm,33,0.11294765840220386,0.8829811848293192,2.0,8.0,7.0,293.0,21.0,346.0,330.0
Dempsters,niche,33,0.12304866850321396,0.8816759575955705,2.0,10.0,1.0,149.0,55.0,132.0,308.0
Dempsters,bodymassratio,33,0.09274563820018365,0.8969886302856226,3.0,8.0,9.0,281.0,47.0,174.0,185.0
German,adbm,19,0.12465373961218837,0.8766394915655228,2.0,7.0,4.0,55.0,12.0,75.0,67.0
German,niche,19,0.0664819944598338,0.9300414698471762,2.0,10.0,6.0,8.0,2.0,11.0,33.0
German,bodymassratio,19,0.09141274238227147,0.9257549541912883,3.0,6.0,6.0,46.0,6.0,30.0,36.0
Healy,adbm,19,0.14681440443213298,0.9201113517625477,2.0,5.0,3.0,70.0,17.0,69.0,97.0
Healy,niche,19,0.12465373961218837,0.8885307767635732,2.0,9.0,1.0,4.0,14.0,3.0,77.0
Healy,bodymassratio,19,0.1329639889196676,0.9250297034746748,3.0,3.0,2.0,98.0,21.0,39.0,41.0
Kyeburn,adbm,20,0.1075,0.875737657387892,2.0,9.0,5.0,35.0,13.0,69.0,78.0
Kyeburn,niche,20,0.13,0.8828598752660706,2.0,5.0,5.0,22.0,14.0,27.0,36.0
Kyeburn,bodymassratio,20,0.125,0.915364873363611,5.0,3.0,4.0,93.0,12.0,55.0,60.0
Little,adbm,15,0.06666666666666667,0.8157704549618993,2.0,10.0,10.0,0.0,1.0,19.0,19.0
Little,niche,15,0.12444444444444444,0.8936765142790161,2.0,8.0,3.0,0.0,5.0,11.0,37.0
Little,bodymassratio,15,0.10666666666666667,0.9400967485015735,3.0,5.0,5.0,29.0,5.0,21.0,27.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.13671875,0.9268377062403879,3.0,6.0,0.0,1.0,0.0,1.0,6.0
Narrowdale,bodymassratio,16,0.10546875,0.9349073897451475,3.0,2.0,4.0,32.0,4.0,21.0,28.0
NorthCol,adbm,22,0.10537190082644628,0.8488412713754397,2.0,10.0,11.0,49.0,20.0,105.0,80.0
NorthCol,niche,22,0.1115702479338843,0.9085634079717305,2.0,8.0,1.0,22.0,6.0,27.0,53.0
NorthCol,bodymassratio,22,0.14256198347107438,0.8690985599864985,3.0,6.0,4.0,107.0,38.0,112.0,132.0
Powder,adbm,23,0.12098298676748583,0.8830433957088366,2.0,12.0,3.0,90.0,14.0,74.0,183.0
Powder,niche,23,0.08695652173913043,0.8976023177475705,3.0,11.0,2.0,11.0,9.0,28.0,73.0
Powder,bodymassratio,23,0.1323251417769376,0.9058125471362891,4.0,4.0,4.0,180.0,38.0,74.0,87.0
Stony,adbm,26,0.08284023668639054,0.8378988757459447,2.0,16.0,5.0,42.0,2.0,121.0,171.0
Stony,niche,26,0.0650887573964497,0.9319340778577933,2.0,10.0,5.0,23.0,3.0,12.0,29.0
Stony,bodymassratio,26,0.16420118343195267,0.8744512569832512,4.0,4.0,4.0,341.0,69.0,223.0,232.0
Sutton,adbm,24,0.0954861111111111,0.8931797643783255,2.0,9.0,3.0,53.0,17.0,77.0,171.0
Sutton,niche,24,0.09375,0.9121368597905132,2.0,6.0,3.0,15.0,3.0,20.0,7.0
Sutton,bodymassratio,24,0.1423611111111111,0.8897528960195888,4.0,3.0,4.0,154.0,40.0,147.0,149.0
Venlaw,adbm,22,0.045454545454545456,0.9529102873735709,2.0,18.0,6.0,9.0,1.0,5.0,55.0
Venlaw,niche,22,0.10950413223140495,0.9157830609439033,3.0,5.0,2.0,34.0,6.0,29.0,26.0
Venlaw,bodymassratio,22,0.10330578512396695,0.9269874749628704,5.0,3.0,3.0,107.0,9.0,48.0,48.0
AkatoreB,adbm,15,0.07111111111111111,0.8754064977151503,2.0,8.0,10.0,6.0,4.0,17.0,10.0
AkatoreB,niche,15,0.05333333333333334,0.9109576827419413,2.0,9.0,9.0,4.0,0.0,7.0,12.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.9047572201839638,3.0,6.0,2.0,49.0,10.0,37.0,59.0
Berwick,adbm,25,0.0384,0.9094037120384719,2.0,21.0,11.0,5.0,1.0,12.0,72.0
Berwick,niche,25,0.1248,0.8967921050603875,2.0,5.0,2.0,88.0,22.0,69.0,112.0
Berwick,bodymassratio,25,0.1424,0.8911125862116678,3.0,5.0,3.0,232.0,46.0,147.0,135.0
Blackrock,adbm,21,0.10430839002267574,0.8866973186556858,1.0,5.0,14.0,23.0,17.0,155.0,43.0
Blackrock,niche,21,0.10204081632653061,0.9240119004229976,2.0,8.0,3.0,22.0,7.0,28.0,43.0
Blackrock,bodymassratio,21,0.1473922902494331,0.8987622996832241,3.0,3.0,2.0,126.0,25.0,93.0,123.0
Broad,adbm,25,0.0992,0.8580013744018765,2.0,13.0,5.0,47.0,19.0,154.0,129.0
Broad,niche,25,0.0848,0.9156017446232324,2.0,9.0,5.0,24.0,16.0,23.0,134.0
Broad,bodymassratio,25,0.1248,0.8947580759862194,3.0,8.0,5.0,168.0,19.0,151.0,167.0
Canton,adbm,23,0.13988657844990549,0.7979909376154056,2.0,13.0,8.0,30.0,11.0,211.0,247.0
Canton,niche,23,0.10586011342155009,0.9245835651284389,3.0,7.0,0.0,43.0,7.0,39.0,70.0
Canton,bodymassratio,23,0.13799621928166353,0.8971719577632499,3.0,4.0,7.0,183.0,23.0,133.0,100.0
Catlins,adbm,20,0.0625,0.9282710958277853,2.0,14.0,3.0,16.0,1.0,11.0,52.0
Catlins,niche,20,0.1475,0.8889652011853268,1.0,6.0,0.0,55.0,14.0,32.0,60.0
Catlins,bodymassratio,20,0.1175,0.9015984821493335,3.0,4.0,5.0,100.0,15.0,46.0,39.0
Dempsters,adbm,33,0.11019283746556474,0.8761453417412602,2.0,8.0,8.0,283.0,14.0,355.0,306.0
Dempsters,niche,33,0.12672176308539945,0.9090231869330568,2.0,6.0,0.0,86.0,48.0,106.0,268.0
Dempsters,bodymassratio,33,0.09274563820018365,0.9100163121593992,3.0,8.0,8.0,265.0,44.0,170.0,183.0
German,adbm,19,0.12742382271468145,0.8664497652834695,2.0,7.0,4.0,61.0,11.0,76.0,72.0
German,niche,19,0.12465373961218837,0.908976149603636,2.0,7.0,3.0,41.0,20.0,31.0,101.0
German,bodymassratio,19,0.0997229916897507,0.9095513192234143,4.0,4.0,6.0,58.0,4.0,38.0,37.0
Healy,adbm,19,0.15512465373961218,0.8764225692892605,3.0,4.0,4.0,74.0,15.0,88.0,114.0
Healy,niche,19,0.10803324099722991,0.9005866584024512,2.0,8.0,4.0,30.0,15.0,24.0,32.0
Healy,bodymassratio,19,0.1329639889196676,0.9138674282943317,1.0,3.0,2.0,101.0,16.0,45.0,42.0
Kyeburn,adbm,20,0.105,0.885065023361768,2.0,9.0,5.0,34.0,14.0,61.0,73.0
Kyeburn,niche,20,0.1325,0.9332147649302818,2.0,3.0,1.0,49.0,3.0,32.0,31.0
Kyeburn,bodymassratio,20,0.125,0.9230599295151735,5.0,3.0,3.0,98.0,13.0,47.0,58.0
Little,adbm,15,0.06222222222222222,0.8285996087215627,2.0,10.0,10.0,0.0,2.0,17.0,14.0
Little,niche,15,0.1111111111111111,0.9550914710657044,2.0,5.0,3.0,10.0,0.0,4.0,13.0
Little,bodymassratio,15,0.1111111111111111,0.9136529662406295,3.0,6.0,5.0,32.0,8.0,17.0,32.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.078125,0.9262936330016168,3.0,8.0,4.0,2.0,0.0,3.0,4.0
Narrowdale,bodymassratio,16,0.1015625,0.9401232912758462,3.0,2.0,5.0,28.0,7.0,17.0,21.0
NorthCol,adbm,22,0.10950413223140495,0.8235923428763569,2.0,11.0,11.0,43.0,23.0,115.0,91.0
NorthCol,niche,22,0.1384297520661157,0.8837372590232723,3.0,7.0,1.0,8.0,0.0,15.0,16.0
NorthCol,bodymassratio,22,0.14669421487603307,0.8730761508529165,3.0,6.0,4.0,114.0,32.0,119.0,134.0
Powder,adbm,23,0.10964083175803403,0.8886863825087684,2.0,12.0,3.0,78.0,6.0,66.0,151.0
Powder,niche,23,0.10586011342155009,0.9139259529865263,2.0,8.0,2.0,56.0,14.0,22.0,66.0
Powder,bodymassratio,23,0.1323251417769376,0.9076669418109102,4.0,5.0,4.0,176.0,37.0,86.0,92.0
Stony,adbm,26,0.07988165680473373,0.8558283663971024,2.0,16.0,4.0,39.0,2.0,106.0,170.0
Stony,niche,26,0.11390532544378698,0.9192430761003906,2.0,10.0,2.0,79.0,15.0,43.0,104.0
Stony,bodymassratio,26,0.15384615384615385,0.8932777530830109,4.0,4.0,4.0,302.0,67.0,187.0,205.0
Sutton,adbm,24,0.09027777777777778,0.9191547974630885,2.0,10.0,3.0,46.0,15.0,59.0,159.0
Sutton,niche,24,0.109375,0.9307960828778535,1.0,5.0,2.0,66.0,6.0,36.0,55.0
Sutton,bodymassratio,24,0.15104166666666666,0.8899235998490154,1.0,3.0,2.0,201.0,36.0,149.0,169.0
Venlaw,adbm,22,0.047520661157024795,0.9440341588592907,2.0,18.0,6.0,14.0,7.0,0.0,61.0
Venlaw,niche,22,0.0743801652892562,0.9289754552470573,2.0,10.0,3.0,3.0,0.0,2.0,2.0
Venlaw,bodymassratio,22,0.09504132231404959,0.9363375208274188,5.0,5.0,4.0,93.0,8.0,44.0,48.0
AkatoreB,adbm,15,0.06666666666666667,0.9004239214774524,1.0,7.0,11.0,10.0,1.0,21.0,8.0
AkatoreB,niche,15,0.06222222222222222,0.9548969908614042,2.0,8.0,5.0,4.0,1.0,2.0,11.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.8866783483336785,2.0,6.0,3.0,49.0,10.0,41.0,60.0
Berwick,adbm,25,0.0352,0.8721022152069886,2.0,21.0,13.0,2.0,0.0,13.0,64.0
Berwick,niche,25,0.1008,0.9040217785308059,2.0,9.0,5.0,33.0,10.0,50.0,66.0
Berwick,bodymassratio,25,0.128,0.9179003767335564,3.0,6.0,3.0,202.0,47.0,99.0,113.0
Blackrock,adbm,21,0.10884353741496598,0.859351724870487,1.0,5.0,14.0,25.0,19.0,169.0,49.0
Blackrock,niche,21,0.08616780045351474,0.9059694617826339,2.0,10.0,5.0,3.0,4.0,20.0,55.0
Blackrock,bodymassratio,21,0.13378684807256236,0.8977782546304659,3.0,5.0,3.0,106.0,22.0,74.0,111.0
Broad,adbm,25,0.1008,0.8790159718656122,2.0,13.0,3.0,42.0,19.0,152.0,143.0
Broad,niche,25,0.1104,0.9156241940142347,1.0,6.0,0.0,45.0,9.0,47.0,62.0
Broad,bodymassratio,25,0.1136,0.8956038953419319,3.0,7.0,6.0,133.0,16.0,128.0,138.0
Canton,adbm,23,0.13610586011342155,0.8251749139739295,2.0,13.0,8.0,31.0,11.0,196.0,229.0
Canton,niche,23,0.052930056710775046,0.9382606577280045,2.0,12.0,8.0,27.0,1.0,16.0,23.0
Canton,bodymassratio,23,0.13799621928166353,0.9001083228047551,3.0,4.0,7.0,180.0,28.0,135.0,104.0
Catlins,adbm,20,0.075,0.8886873656484873,2.0,14.0,2.0,21.0,3.0,19.0,68.0
Catlins,niche,20,0.1025,0.9183164238614726,2.0,7.0,4.0,43.0,9.0,29.0,69.0
Catlins,bodymassratio,20,0.12,0.9159620963878382,2.0,4.0,5.0,103.0,20.0,45.0,41.0
Dempsters,adbm,33,0.10560146923783287,0.8849452034743084,2.0,9.0,7.0,257.0,12.0,310.0,285.0
Dempsters,niche,33,0.06703397612488522,0.9254027336904329,2.0,12.0,4.0,58.0,14.0,44.0,116.0
Dempsters,bodymassratio,33,0.09274563820018365,0.9035116062158665,3.0,8.0,8.0,281.0,41.0,162.0,186.0
German,adbm,19,0.13019390581717452,0.8656770045502605,2.0,7.0,4.0,60.0,11.0,88.0,70.0
German,niche,19,0.06925207756232687,0.9097417707460688,2.0,6.0,12.0,18.0,10.0,35.0,6.0
German,bodymassratio,19,0.0997229916897507,0.9136384047559987,3.0,5.0,6.0,52.0,5.0,41.0,40.0
Healy,adbm,19,0.1634349030470914,0.8867483268757751,4.0,4.0,3.0,92.0,17.0,90.0,126.0
Healy,niche,19,0.11911357340720222,0.8686806957296722,2.0,9.0,7.0,13.0,8.0,51.0,84.0
Healy,bodymassratio,19,0.13019390581717452,0.928420934502013,1.0,2.0,3.0,96.0,22.0,39.0,33.0
Kyeburn,adbm,20,0.11,0.8699861028962786,2.0,9.0,4.0,41.0,14.0,71.0,80.0
Kyeburn,niche,20,0.0875,0.9332535627242785,2.0,8.0,3.0,9.0,3.0,19.0,49.0
Kyeburn,bodymassratio,20,0.135,0.906313461166729,5.0,2.0,3.0,120.0,12.0,61.0,62.0
Little,adbm,15,0.057777777777777775,0.9048195074041883,3.0,10.0,10.0,1.0,1.0,13.0,11.0
Little,niche,15,0.1111111111111111,0.9421627054117881,2.0,6.0,4.0,15.0,8.0,7.0,17.0
Little,bodymassratio,15,0.09777777777777778,0.925323239137468,3.0,7.0,5.0,26.0,5.0,10.0,30.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.078125,0.9573792643170089,2.0,5.0,5.0,2.0,1.0,5.0,21.0
Narrowdale,bodymassratio,16,0.109375,0.9232294426901548,3.0,2.0,4.0,33.0,8.0,18.0,32.0
NorthCol,adbm,22,0.09504132231404959,0.8698775762937568,2.0,10.0,11.0,32.0,20.0,85.0,62.0
NorthCol,niche,22,0.11363636363636363,0.8928004466971067,2.0,6.0,2.0,45.0,2.0,42.0,70.0
NorthCol,bodymassratio,22,0.13429752066115702,0.8919856705366583,2.0,6.0,3.0,113.0,21.0,99.0,113.0
Powder,adbm,23,0.11153119092627599,0.9041494336538951,2.0,12.0,3.0,88.0,10.0,61.0,155.0
Powder,niche,23,0.06805293005671077,0.9358259941947293,2.0,9.0,5.0,20.0,4.0,19.0,20.0
Powder,bodymassratio,23,0.1342155009451796,0.8995966390359591,4.0,4.0,4.0,181.0,39.0,81.0,98.0
Stony,adbm,26,0.07544378698224852,0.8718788664964444,2.0,16.0,7.0,34.0,2.0,107.0,139.0
Stony,niche,26,0.07544378698224852,0.8994305507140841,2.0,13.0,6.0,8.0,1.0,13.0,43.0
Stony,bodymassratio,26,0.15976331360946747,0.8841018778273376,3.0,3.0,5.0,335.0,59.0,214.0,227.0
Sutton,adbm,24,0.0954861111111111,0.9224878762347156,2.0,9.0,3.0,55.0,16.0,83.0,159.0
Sutton,niche,24,0.14583333333333334,0.9146930104281413,2.0,2.0,0.0,48.0,21.0,43.0,54.0
Sutton,bodymassratio,24,0.14930555555555555,0.8935176906675077,1.0,3.0,2.0,185.0,39.0,145.0,165.0
Venlaw,adbm,22,0.04338842975206612,0.9655292979973501,2.0,18.0,6.0,3.0,2.0,3.0,53.0
Venlaw,niche,22,0.07644628099173553,0.9198775474796946,2.0,8.0,6.0,23.0,8.0,28.0,44.0
Venlaw,bodymassratio,22,0.09504132231404959,0.9235491703056569,4.0,4.0,5.0,79.0,8.0,45.0,48.0
AkatoreB,adbm,15,0.07555555555555556,0.8790331155725919,1.0,7.0,10.0,10.0,3.0,23.0,11.0
AkatoreB,niche,15,0.07111111111111111,0.9518779659960613,2.0,6.0,5.0,7.0,2.0,4.0,10.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.8775844844103564,3.0,5.0,3.0,46.0,9.0,39.0,61.0
Berwick,adbm,25,0.0368,0.8423344426229074,2.0,21.0,13.0,2.0,1.0,13.0,69.0
Berwick,niche,25,0.112,0.908736386684638,2.0,8.0,0.0,53.0,17.0,40.0,58.0
Berwick,bodymassratio,25,0.144,0.8918825275376691,3.0,5.0,3.0,238.0,58.0,134.0,134.0
Blackrock,adbm,21,0.09977324263038549,0.8430678582944567,2.0,7.0,14.0,15.0,12.0,152.0,49.0
Blackrock,niche,21,0.07029478458049887,0.917118729438924,2.0,11.0,7.0,21.0,2.0,20.0,54.0
Blackrock,bodymassratio,21,0.14058956916099774,0.9109907483671473,3.0,4.0,2.0,128.0,16.0,85.0,117.0
Broad,adbm,25,0.1152,0.817995963587356,2.0,13.0,3.0,47.0,34.0,202.0,170.0
Broad,niche,25,0.096,0.9189065723704816,2.0,9.0,0.0,34.0,6.0,11.0,56.0
Broad,bodymassratio,25,0.1248,0.8804788530496933,4.0,7.0,5.0,161.0,16.0,159.0,168.0
Canton,adbm,23,0.14366729678638943,0.7757268688356413,2.0,13.0,8.0,33.0,11.0,229.0,257.0
Canton,niche,23,0.08695652173913043,0.9207273039213097,3.0,8.0,5.0,15.0,3.0,23.0,27.0
Canton,bodymassratio,23,0.13799621928166353,0.8797201407822726,3.0,5.0,7.0,193.0,26.0,129.0,115.0
Catlins,adbm,20,0.07,0.8968818390773016,2.0,14.0,4.0,13.0,3.0,19.0,53.0
Catlins,niche,20,0.09,0.9154081921865596,2.0,7.0,6.0,27.0,6.0,39.0,46.0
Catlins,bodymassratio,20,0.1,0.9220629225042761,3.0,4.0,5.0,75.0,8.0,32.0,29.0
Dempsters,adbm,33,0.11386593204775022,0.8809093725853898,2.0,8.0,7.0,306.0,17.0,349.0,335.0
Dempsters,niche,33,0.08907254361799816,0.8891762668568999,2.0,10.0,9.0,60.0,26.0,104.0,165.0
Dempsters,bodymassratio,33,0.0945821854912764,0.8969243164161769,3.0,8.0,8.0,300.0,38.0,174.0,194.0
German,adbm,19,0.11357340720221606,0.9118553221476243,2.0,7.0,5.0,45.0,8.0,72.0,51.0
German,niche,19,0.04709141274238227,0.9574313785920896,1.0,8.0,10.0,19.0,0.0,9.0,9.0
German,bodymassratio,19,0.09141274238227147,0.9117621992508163,3.0,4.0,7.0,43.0,6.0,35.0,28.0
Healy,adbm,19,0.16066481994459833,0.8844314263418667,3.0,5.0,3.0,86.0,17.0,83.0,125.0
Healy,niche,19,0.055401662049861494,0.956097354612335,2.0,10.0,7.0,13.0,0.0,10.0,19.0
Healy,bodymassratio,19,0.13573407202216067,0.9248482068107207,1.0,2.0,3.0,102.0,21.0,46.0,41.0
Kyeburn,adbm,20,0.1125,0.8639677999931626,2.0,9.0,4.0,40.0,13.0,75.0,89.0
Kyeburn,niche,20,0.075,0.9064490739601748,2.0,10.0,5.0,22.0,4.0,14.0,41.0
Kyeburn,bodymassratio,20,0.12,0.9262353389539336,6.0,2.0,3.0,92.0,11.0,46.0,46.0
Little,adbm,15,0.06222222222222222,0.8323817364280892,2.0,10.0,10.0,0.0,2.0,14.0,14.0
Little,niche,15,0.10222222222222223,0.9153559858715836,2.0,5.0,6.0,18.0,15.0,4.0,13.0
Little,bodymassratio,15,0.10666666666666667,0.9355338011577096,3.0,5.0,5.0,29.0,5.0,18.0,27.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.125,0.9168275487759182,2.0,7.0,0.0,8.0,2.0,8.0,14.0
Narrowdale,bodymassratio,16,0.109375,0.9240795219886798,3.0,3.0,4.0,39.0,8.0,15.0,29.0
NorthCol,adbm,22,0.09504132231404959,0.8747244536123998,2.0,10.0,11.0,39.0,17.0,86.0,63.0
NorthCol,niche,22,0.0640495867768595,0.9464692951166659,2.0,9.0,6.0,13.0,5.0,10.0,28.0
NorthCol,bodymassratio,22,0.13636363636363635,0.9060375188490857,3.0,6.0,3.0,90.0,31.0,99.0,115.0
Powder,adbm,23,0.11720226843100189,0.8785799684215007,2.0,12.0,3.0,88.0,16.0,69.0,164.0
Powder,niche,23,0.07750472589792061,0.938301994604311,2.0,8.0,2.0,41.0,4.0,19.0,39.0
Powder,bodymassratio,23,0.12287334593572778,0.920571982942186,4.0,6.0,4.0,161.0,26.0,75.0,87.0
Stony,adbm,26,0.07988165680473373,0.8670434514594699,2.0,16.0,5.0,40.0,2.0,111.0,155.0
Stony,niche,26,0.09467455621301775,0.9046740510443734,2.0,8.0,3.0,41.0,9.0,58.0,56.0
Stony,bodymassratio,26,0.15532544378698224,0.9009849317492964,4.0,3.0,4.0,297.0,71.0,194.0,199.0
Sutton,adbm,24,0.10069444444444445,0.8996162489343682,2.0,9.0,3.0,57.0,17.0,76.0,193.0
Sutton,niche,24,0.109375,0.9147020906604212,2.0,6.0,2.0,21.0,3.0,35.0,31.0
Sutton,bodymassratio,24,0.13541666666666666,0.8862005953953181,3.0,4.0,4.0,139.0,33.0,130.0,153.0
Venlaw,adbm,22,0.04338842975206612,0.9639692077440729,2.0,18.0,6.0,16.0,5.0,0.0,46.0
Venlaw,niche,22,0.11983471074380166,0.9029708719836003,3.0,8.0,0.0,7.0,2.0,16.0,17.0
Venlaw,bodymassratio,22,0.09710743801652892,0.9333901483776045,4.0,3.0,4.0,80.0,10.0,45.0,40.0
AkatoreB,adbm,15,0.06666666666666667,0.8673482721212034,2.0,8.0,10.0,7.0,3.0,17.0,9.0
AkatoreB,niche,15,0.1511111111111111,0.8978851460400948,3.0,5.0,1.0,0.0,0.0,5.0,3.0
AkatoreB,bodymassratio,15,0.1688888888888889,0.8721479204855338,3.0,6.0,2.0,47.0,12.0,43.0,55.0
Berwick,adbm,25,0.04,0.8474798534272819,2.0,21.0,11.0,3.0,1.0,13.0,77.0
Berwick,niche,25,0.112,0.8935185582778269,3.0,8.0,1.0,15.0,5.0,11.0,12.0
Berwick,bodymassratio,25,0.1456,0.8794177809495339,3.0,5.0,5.0,253.0,56.0,155.0,142.0
Blackrock,adbm,21,0.10884353741496598,0.8649221069115611,1.0,5.0,14.0,23.0,18.0,170.0,50.0
Blackrock,niche,21,0.08616780045351474,0.9014450952120853,2.0,7.0,8.0,27.0,10.0,23.0,28.0
Blackrock,bodymassratio,21,0.15192743764172337,0.8995139720299348,3.0,3.0,2.0,137.0,27.0,100.0,126.0
Broad,adbm,25,0.1024,0.863848939534296,2.0,13.0,4.0,44.0,19.0,170.0,136.0
Broad,niche,25,0.1424,0.9007143056978788,2.0,7.0,2.0,97.0,24.0,63.0,128.0
Broad,bodymassratio,25,0.1296,0.8747552865215106,4.0,6.0,4.0,180.0,23.0,159.0,181.0
Canton,adbm,23,0.1266540642722117,0.8508867534063257,2.0,13.0,8.0,27.0,11.0,167.0,196.0
Canton,niche,23,0.09640831758034027,0.9195478798714717,1.0,3.0,6.0,9.0,1.0,9.0,9.0
Canton,bodymassratio,23,0.1285444234404537,0.9010835235751417,3.0,4.0,7.0,143.0,30.0,116.0,83.0
Catlins,adbm,20,0.075,0.8922233928514751,2.0,14.0,2.0,22.0,3.0,19.0,65.0
Catlins,niche,20,0.0575,0.903451637559332,2.0,14.0,8.0,6.0,0.0,7.0,42.0
Catlins,bodymassratio,20,0.1225,0.8993443814458464,2.0,4.0,5.0,115.0,17.0,49.0,44.0
Dempsters,adbm,33,0.11386593204775022,0.8839380188865953,2.0,8.0,7.0,295.0,20.0,372.0,319.0
Dempsters,niche,33,0.09274563820018365,0.8731516984989204,2.0,12.0,9.0,81.0,62.0,146.0,246.0
Dempsters,bodymassratio,33,0.09825528007346189,0.9014747951125692,3.0,9.0,8.0,320.0,44.0,185.0,214.0
German,adbm,19,0.12465373961218837,0.8640746653790241,2.0,7.0,4.0,57.0,10.0,80.0,65.0
German,niche,19,0.10803324099722991,0.9166094195261595,2.0,6.0,4.0,45.0,13.0,27.0,71.0
German,bodymassratio,19,0.09695290858725762,0.9324305685423216,4.0,4.0,6.0,50.0,7.0,34.0,31.0
Healy,adbm,19,0.16066481994459833,0.8865188709852176,4.0,4.0,3.0,87.0,17.0,83.0,120.0
Healy,niche,19,0.11357340720221606,0.9224782536425097,2.0,4.0,2.0,12.0,0.0,14.0,4.0
Healy,bodymassratio,19,0.13850415512465375,0.9198668831281741,1.0,2.0,2.0,106.0,26.0,40.0,40.0
Kyeburn,adbm,20,0.1075,0.8757862374685474,2.0,9.0,4.0,37.0,12.0,66.0,83.0
Kyeburn,niche,20,0.065,0.9113477532627804,2.0,11.0,6.0,5.0,0.0,1.0,18.0
Kyeburn,bodymassratio,20,0.1325,0.9314373499693949,5.0,2.0,3.0,115.0,14.0,60.0,55.0
Little,adbm,15,0.07111111111111111,0.800935343202911,2.0,10.0,10.0,0.0,2.0,22.0,19.0
Little,niche,15,0.10222222222222223,0.9061562074698757,2.0,4.0,8.0,4.0,6.0,12.0,4.0
Little,bodymassratio,15,0.10222222222222223,0.944128429762577,3.0,6.0,5.0,26.0,7.0,15.0,25.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.09375,0.9420590972041022,2.0,6.0,2.0,10.0,1.0,6.0,8.0
Narrowdale,bodymassratio,16,0.109375,0.926778564635423,3.0,3.0,4.0,36.0,9.0,15.0,32.0
NorthCol,adbm,22,0.09504132231404959,0.8888875314716707,2.0,10.0,11.0,40.0,20.0,82.0,61.0
NorthCol,niche,22,0.10950413223140495,0.8816694891754977,2.0,8.0,6.0,45.0,19.0,53.0,88.0
NorthCol,bodymassratio,22,0.128099173553719,0.8921915583278293,3.0,6.0,5.0,91.0,26.0,90.0,105.0
Powder,adbm,23,0.11909262759924386,0.8703247309453959,2.0,12.0,3.0,88.0,16.0,72.0,176.0
Powder,niche,23,0.11531190926275993,0.9160452007122336,2.0,3.0,5.0,73.0,9.0,56.0,56.0
Powder,bodymassratio,23,0.11909262759924386,0.9033867962084682,4.0,5.0,4.0,152.0,30.0,68.0,78.0
Stony,adbm,26,0.07840236686390532,0.8261681223061261,2.0,16.0,7.0,30.0,2.0,119.0,146.0
Stony,niche,26,0.128698224852071,0.8808657212656036,3.0,8.0,0.0,92.0,23.0,64.0,85.0
Stony,bodymassratio,26,0.16272189349112426,0.8742740962706348,4.0,4.0,4.0,332.0,72.0,219.0,220.0
Sutton,adbm,24,0.0954861111111111,0.900291784356018,2.0,10.0,4.0,57.0,16.0,72.0,171.0
Sutton,niche,24,0.12152777777777778,0.8961533577249143,2.0,6.0,4.0,81.0,39.0,91.0,168.0
Sutton,bodymassratio,24,0.1545138888888889,0.9032685200513474,4.0,3.0,2.0,204.0,40.0,167.0,172.0
Venlaw,adbm,22,0.045454545454545456,0.9792131234195015,2.0,18.0,4.0,16.0,4.0,0.0,51.0
Venlaw,niche,22,0.11776859504132231,0.9019124236772779,3.0,7.0,5.0,31.0,10.0,22.0,55.0
Venlaw,bodymassratio,22,0.09917355371900827,0.9309101590598086,4.0,4.0,4.0,91.0,10.0,42.0,46.0
AkatoreB,adbm,15,0.07111111111111111,0.8500973690880214,1.0,7.0,11.0,9.0,2.0,23.0,9.0
AkatoreB,niche,15,0.09333333333333334,0.940214222026075,2.0,5.0,4.0,6.0,3.0,1.0,3.0
AkatoreB,bodymassratio,15,0.16,0.8787551934708079,2.0,6.0,3.0,39.0,11.0,43.0,52.0
Berwick,adbm,25,0.0416,0.839743871718411,2.0,21.0,11.0,5.0,1.0,15.0,85.0
