model,time,n_rep,param_set,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
BMR,G1,20,relaxed_threshold,47,0.12675418741511996,9,0.8893854231246013,21.72573747232945,1.0,0.6172006708887467,0.6822497558592521,4.9787234042553195,0.6047985513807153,0.04798551380715256,0.43820733363512904,0.4069714803078316
BMR,G1,20,baseline,47,0.13897691263014939,8,0.8795194332802837,79.62328956572736,1.0,0.476543906070763,0.49951273168424165,5.553191489361702,0.8035310095065641,0.03712086917157085,0.45812584880036217,0.4481665912177456
BMR,G1,20,shifted_optimum_low,47,0.14893617021276595,10,0.8703912159470689,72.88450110603348,1.0,0.46338900505824815,0.4830765057230003,6.0212765957446805,0.8931643277501131,0.11770031688546853,0.4481665912177456,0.43866002716161157
BMR,G1,20,shifted_optimum_high,47,0.13037573562698054,7,0.8867282578325584,102.55088695681793,1.0,0.4585848746141831,0.4636073916657125,5.148936170212766,0.7446808510638298,0.0036215482118605704,0.4146672702580353,0.412856496152105
ADBM,G1,20,biomass_driven,47,0.2254413761883205,2,0.8052722725658504,4.304851754726756,3.0,0.7751804654341102,0.9410340849253471,9.617021276595745,0.6817564508827524,0.4101403349932096,1.7066545948392937,1.373924852874604
ADBM,G1,20,high_attack,47,0.27252150294250793,1,0.791667113536591,4.007668365587937,2.0,0.8984142073194396,1.0128117785942559,11.829787234042554,0.0,1.3607967406066093,2.0004526935264826,1.6269805341783612
ADBM,G1,20,low_attack,47,0.27252150294250793,1,0.791667113536591,4.007668365587937,2.0,0.8984142073194396,1.0128117785942559,11.829787234042554,0.0,1.3607967406066093,2.0004526935264826,1.6269805341783612
ADBM,G1,20,power_handling,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
ADBM,G1,20,high_handling,47,0.27252150294250793,1,0.791667113536591,4.007668365587937,2.0,0.8984142073194396,1.0128117785942559,11.829787234042554,0.0,1.3607967406066093,2.0004526935264826,1.6269805341783612
ADBM,G1,20,low_handling,47,0.27252150294250793,1,0.791667113536591,4.007668365587937,2.0,0.8984142073194396,1.0128117785942559,11.829787234042554,0.0,1.3607967406066093,2.0004526935264826,1.6269805341783612
ADBM,G1,20,strict_ratio,47,0.22679945676776822,1,0.7915779356233354,3.6106852708029566,2.0,1.0223016357469856,1.1383018156082423,9.680851063829786,0.0,0.7990040742417384,1.8293345405160706,1.5328202806699864
ADBM,G1,20,relaxed_ratio,47,0.36622906292440016,1,0.7728419286612873,4.50865187060035,2.0,0.7503738755511656,0.7836638934169431,16.23404255319149,0.0,3.0955183340878225,1.767768220914441,1.610230873698506
ADBM,G1,20,baseline,47,0.27252150294250793,1,0.791667113536591,4.007668365587937,2.0,0.8984142073194396,1.0128117785942559,11.829787234042554,0.0,1.3607967406066093,2.0004526935264826,1.6269805341783612
BMR,G2,20,strict_threshold,20,0.1425,9,0.9175718927069163,4.021702485614483e16,1.0,0.5723199956165382,0.6053334095486145,1.9,0.3625,0.01,0.1925,0.185
BMR,G2,20,narrow_niche,20,0.1375,7,0.9235358638215465,42.389930898321836,3.0,0.655554777357089,0.6001304773311064,1.8,0.37,0.0,0.185,0.1975
BMR,G2,20,wide_niche,20,0.125,8,0.9166294861466338,8.0,3.0,0.751139485259422,0.7283723744002607,1.55,0.2375,0.05,0.1225,0.1275
BMR,G2,20,relaxed_threshold,20,0.11,9,0.9384578255649401,29.086007702182275,1.0,0.7314473487616447,0.6853973044773198,1.25,0.215,0.005,0.115,0.1225
BMR,G2,20,baseline,20,0.1425,8,0.9283503744501804,6.5001422281332696e16,1.0,0.583532030392157,0.7488793850694058,1.9,0.3175,0.02,0.22,0.1775
BMR,G2,20,shifted_optimum_low,20,0.165,9,0.9014577861544877,3.1514061238746812e16,1.0,0.5656375784768057,0.7429204474001513,2.35,0.3875,0.1075,0.225,0.165
BMR,G2,20,shifted_optimum_high,20,0.1175,8,0.9331883165837837,7.75814447695765e16,1.0,0.7076877815394244,0.57382486490076,1.4,0.2425,0.0025,0.12,0.1425
ADBM,G2,20,biomass_driven,20,0.26,2,0.8228608233957531,3.273063973063974,3.0,1.0149152393221852,0.765680064230412,4.25,0.195,0.3425,0.58,0.865
ADBM,G2,20,high_attack,20,0.28,1,0.8117136393377951,3.121143562320032,2.0,1.056283942882503,0.8443595631990133,4.65,0.0,0.5675,0.6075,0.9075
ADBM,G2,20,low_attack,20,0.28,1,0.8117136393377951,3.121143562320032,2.0,1.056283942882503,0.8443595631990133,4.65,0.0,0.5675,0.6075,0.9075
ADBM,G2,20,power_handling,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
ADBM,G2,20,high_handling,20,0.28,1,0.8117136393377951,3.121143562320032,2.0,1.056283942882503,0.8443595631990133,4.65,0.0,0.5675,0.6075,0.9075
ADBM,G2,20,low_handling,20,0.28,1,0.8117136393377951,3.121143562320032,2.0,1.056283942882503,0.8443595631990133,4.65,0.0,0.5675,0.6075,0.9075
ADBM,G2,20,strict_ratio,20,0.2375,1,0.8226811416397738,2.951604278074865,2.0,1.2062431753366991,0.8797009392561005,3.8,0.0,0.35,0.51,0.875
ADBM,G2,20,relaxed_ratio,20,0.3675,1,0.7883168360339363,3.9345435143754472,2.0,0.8413343370988899,0.7230044328726173,6.4,0.0,1.3575,0.48,0.7175
ADBM,G2,20,baseline,20,0.28,1,0.8117136393377951,3.121143562320032,2.0,1.056283942882503,0.8443595631990133,4.65,0.0,0.5675,0.6075,0.9075
BMR,G3,20,strict_threshold,28,0.14923469387755103,9,0.8973659381623087,4.20594552302484e17,1.0,0.5253404689972723,0.5047481147355222,3.2142857142857144,0.5522959183673469,0.008928571428571428,0.3048469387755102,0.3112244897959184
BMR,G3,20,narrow_niche,28,0.17346938775510204,7,0.886565706769888,-4.670910171400371e16,1.0,0.49078396120720896,0.5065254057515703,3.892857142857143,0.7908163265306123,0.01020408163265306,0.42857142857142855,0.4221938775510204
BMR,G3,20,wide_niche,28,0.11479591836734694,10,0.919089308028655,23.90785907859079,3.0,0.7051706607073573,0.6632560218541815,2.25,0.2997448979591837,0.025510204081632654,0.1798469387755102,0.19005102040816327
BMR,G3,20,relaxed_threshold,28,0.1288265306122449,10,0.9046694861278076,7.45934750781082e16,1.0,0.6549083422115572,0.6970184517543778,2.642857142857143,0.4030612244897959,0.01403061224489796,0.2627551020408163,0.25
BMR,G3,20,baseline,28,0.14923469387755103,7,0.8936605694944251,-3.499346087497122e16,1.0,0.4876485415740477,0.6547584603761814,3.2142857142857144,0.5267857142857143,0.016581632653061226,0.3494897959183674,0.29209183673469385
BMR,G3,20,shifted_optimum_low,28,0.15051020408163265,9,0.904065411712331,-1.1942810728565938e19,1.0,0.48910589202262134,0.6404896144980061,3.25,0.5165816326530612,0.06760204081632654,0.2997448979591837,0.24744897959183673
BMR,G3,20,shifted_optimum_high,28,0.13903061224489796,7,0.8941625206573689,4.229500823616385e16,1.0,0.5694427194540406,0.5340048517745045,2.9285714285714284,0.5038265306122449,0.002551020408163265,0.2729591836734694,0.28316326530612246
ADBM,G3,20,biomass_driven,28,0.23469387755102042,2,0.817373887247286,3.3414996235648413,3.0,1.0890479074932906,0.7719800717077557,5.607142857142857,0.2461734693877551,0.3137755102040816,0.7831632653061225,1.221938775510204
ADBM,G3,20,high_attack,28,0.25510204081632654,1,0.7957494929216508,3.225274109643858,2.0,1.129496774215386,0.8669743043738057,6.178571428571429,0.0,0.6096938775510204,0.8341836734693877,1.2946428571428572
ADBM,G3,20,low_attack,28,0.25510204081632654,1,0.7957494929216508,3.225274109643858,2.0,1.129496774215386,0.8669743043738057,6.178571428571429,0.0,0.6096938775510204,0.8341836734693877,1.2946428571428572
ADBM,G3,20,power_handling,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
ADBM,G3,20,high_handling,28,0.25510204081632654,1,0.7957494929216508,3.225274109643858,2.0,1.129496774215386,0.8669743043738057,6.178571428571429,0.0,0.6096938775510204,0.8341836734693877,1.2946428571428572
ADBM,G3,20,low_handling,28,0.25510204081632654,1,0.7957494929216508,3.225274109643858,2.0,1.129496774215386,0.8669743043738057,6.178571428571429,0.0,0.6096938775510204,0.8341836734693877,1.2946428571428572
ADBM,G3,20,strict_ratio,28,0.21683673469387754,1,0.8221704124998198,2.9561050061050045,2.0,1.2804667225482689,0.884050654318083,5.107142857142857,0.0,0.35331632653061223,0.6926020408163265,1.2372448979591837
ADBM,G3,20,relaxed_ratio,28,0.3622448979591837,1,0.7899858448455861,4.119829458225597,2.0,0.8551820712911719,0.709795395038342,9.178571428571429,0.0,1.8316326530612246,0.7168367346938775,1.1198979591836735
ADBM,G3,20,baseline,28,0.25510204081632654,1,0.7957494929216508,3.225274109643858,2.0,1.129496774215386,0.8669743043738057,6.178571428571429,0.0,0.6096938775510204,0.8341836734693877,1.2946428571428572
BMR,G4,20,strict_threshold,44,0.14049586776859505,8,0.8761841373479874,19.613113823809485,1.0,0.40425783664285975,0.3663520283040235,5.204545454545454,0.8398760330578512,0.011880165289256199,0.4090909090909091,0.4214876033057851
BMR,G4,20,narrow_niche,44,0.16477272727272727,7,0.8775657424522723,89.64843234104453,1.0,0.3902696151126286,0.3764196918607478,6.2727272727272725,1.150309917355372,0.009297520661157025,0.5883264462809917,0.5945247933884298
BMR,G4,20,wide_niche,44,0.09710743801652892,11,0.9157878702826178,17.703451862955582,6.0,0.5230030282510526,0.4580821336390632,3.2954545454545454,0.3987603305785124,0.013946280991735538,0.1875,0.20041322314049587
BMR,G4,20,relaxed_threshold,44,0.12241735537190082,8,0.9007362557393803,69.36076923789413,3.0,0.495606543460605,0.5223783566753321,4.409090909090909,0.5914256198347108,0.031508264462809916,0.32489669421487605,0.31611570247933884
BMR,G4,20,baseline,44,0.13429752066115702,7,0.880265456741421,25.34173581289291,6.0,0.396156017153681,0.4392094177254027,4.931818181818182,0.7448347107438017,0.02427685950413223,0.38016528925619836,0.3662190082644628
BMR,G4,20,shifted_optimum_low,44,0.13636363636363635,10,0.8844378711367997,24.749627832717106,5.0,0.4098275934228311,0.43728076825334744,5.0227272727272725,0.737603305785124,0.07799586776859505,0.3393595041322314,0.3300619834710744
BMR,G4,20,shifted_optimum_high,44,0.12706611570247933,7,0.8813569107930467,1.3609895745673906e17,1.0,0.39209085843232305,0.37857547625276006,4.613636363636363,0.7117768595041323,0.0015495867768595042,0.33987603305785125,0.3434917355371901
ADBM,G4,20,biomass_driven,44,0.23760330578512398,2,0.8098358647910647,4.279226539327738,3.0,0.7755620291580743,0.823723936561673,9.477272727272727,0.7334710743801653,0.42045454545454547,1.5263429752066116,1.4328512396694215
ADBM,G4,20,high_attack,44,0.29390495867768596,1,0.7884991934824689,3.955929949251375,2.0,0.8727089763523226,0.9207823686182439,11.954545454545455,0.0,1.4648760330578512,1.8631198347107438,1.702995867768595
ADBM,G4,20,low_attack,44,0.29390495867768596,1,0.7884991934824689,3.955929949251375,2.0,0.8727089763523226,0.9207823686182439,11.954545454545455,0.0,1.4648760330578512,1.8631198347107438,1.702995867768595
ADBM,G4,20,power_handling,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
ADBM,G4,20,high_handling,44,0.29390495867768596,1,0.7884991934824689,3.955929949251375,2.0,0.8727089763523226,0.9207823686182439,11.954545454545455,0.0,1.4648760330578512,1.8631198347107438,1.702995867768595
ADBM,G4,20,low_handling,44,0.29390495867768596,1,0.7884991934824689,3.955929949251375,2.0,0.8727089763523226,0.9207823686182439,11.954545454545455,0.0,1.4648760330578512,1.8631198347107438,1.702995867768595
ADBM,G4,20,strict_ratio,44,0.2484504132231405,1,0.7936140481436139,3.8072032245134992,2.0,0.9387819381247895,1.0624711549852817,9.954545454545455,0.0,0.9106404958677686,1.8212809917355373,1.4927685950413223
ADBM,G4,20,relaxed_ratio,44,0.3827479338842975,1,0.7669649643926267,4.530866591912203,2.0,0.7313974377163176,0.7514155295231234,15.863636363636363,0.0,3.2964876033057853,1.5134297520661157,1.4199380165289257
ADBM,G4,20,baseline,44,0.29390495867768596,1,0.7884991934824689,3.955929949251375,2.0,0.8727089763523226,0.9207823686182439,11.954545454545455,0.0,1.4648760330578512,1.8631198347107438,1.702995867768595
BMR,G1,21,strict_threshold,47,0.1231326392032594,7,0.8866545475977413,34.16973134380153,5.0,0.5546010890591159,0.5017581592521535,4.808510638297872,0.6659121774558624,0.016749660479855138,0.36577636939791763,0.3852421910366682
BMR,G1,21,narrow_niche,47,0.15753734721593482,6,0.8630294410893649,64.40807289979713,5.0,0.45814030532414707,0.4529173685108195,6.425531914893617,1.0737890448166592,0.014938886373924853,0.6066093254866456,0.609325486645541
BMR,G1,21,wide_niche,47,0.09370755998189226,8,0.9035258016455964,17.130724791628708,2.0,0.7032746813660661,0.5534566709969166,3.425531914893617,0.3675871435038479,0.025350837483023993,0.19601629696695339,0.23404255319148937
BMR,G1,21,relaxed_threshold,47,0.10593028519692169,9,0.8950022142467154,15.29954455387076,2.0,0.7355940005012614,0.5900471270084722,4.0,0.4558623811679493,0.04345857854232685,0.25712992304210047,0.30692621095518335
BMR,G1,21,baseline,47,0.10638297872340426,7,0.9013599783326743,25.671930735932964,5.0,0.6965754742340186,0.5610549070239491,4.0212765957446805,0.5377999094612947,0.026256224535989137,0.2684472612041648,0.3128112267994568
BMR,G1,21,shifted_optimum_low,47,0.11453146220009054,7,0.8915329937655054,19.957495106353743,1.0,0.625261398040174,0.564738289249831,4.404255319148936,0.5948392937980986,0.06292440018107741,0.2842915346310548,0.3060208239022182
BMR,G1,21,shifted_optimum_high,47,0.0977818017202354,7,0.8974805518484397,31.112092563640296,2.0,0.712572696792231,0.5065741318372847,3.617021276595745,0.45224083295608875,0.001358080579447714,0.23087369850611136,0.28610230873698506
ADBM,G1,21,biomass_driven,47,0.23404255319148937,2,0.7921901823694849,4.590821214251702,3.0,0.7341571391702256,0.8236532033284494,10.02127659574468,0.8967858759619738,0.38705296514259846,1.637845178813943,1.4622000905387054
ADBM,G1,21,high_attack,47,0.3055681303757356,1,0.7773367593102046,4.242465482370875,2.0,0.8320700247174392,0.923561761179612,13.382978723404255,0.0,1.789950203712087,2.083295608872793,1.7383431416930737
ADBM,G1,21,low_attack,47,0.3060208239022182,1,0.7783810467707082,4.24365645632143,2.0,0.8308552983371301,0.9223240355271394,13.404255319148936,0.0,1.797193300135808,2.0828429153463106,1.7374377546401087
ADBM,G1,21,power_handling,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
ADBM,G1,21,high_handling,47,0.3055681303757356,1,0.7773367593102046,4.242465482370875,2.0,0.8320700247174392,0.923561761179612,13.382978723404255,0.0,1.789950203712087,2.083295608872793,1.7383431416930737
ADBM,G1,21,low_handling,47,0.3060208239022182,1,0.7783810467707082,4.24365645632143,2.0,0.8308552983371301,0.9223240355271394,13.404255319148936,0.0,1.797193300135808,2.0828429153463106,1.7374377546401087
ADBM,G1,21,strict_ratio,47,0.2539610683567225,1,0.7771267581978772,3.978363975349268,2.0,0.9012110376518216,1.0770679599941189,10.957446808510639,0.0,1.0583974649162518,2.0511543684925306,1.5350837483023994
ADBM,G1,21,relaxed_ratio,47,0.3784517881394296,1,0.7552403086184355,4.534934666554257,2.0,0.7282180845998972,0.7739589330440793,16.80851063829787,0.0,3.3961068356722497,1.7537347215934813,1.5273879583521957
