model,extinction_mechanism,n_rep,tss
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.05175340457544076
random,motility_ascending,1,0.16145859840195428
random,tiering_ascending,1,0.4071929881302759
random,calcification_ascending,1,0.14219553157921522
random,random,1,0.07277744599353364
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.038758956653345
random,tiering_descending,1,0.001643312384801581
random,calcification_descending,1,0.02263977377261422
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.012163129024564751
random,motility_ascending,1,0.03098690880239785
random,tiering_ascending,1,0.444144377243766
random,calcification_ascending,1,0.08107662843139274
random,random,1,0.20267113324811567
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.23108046211003105
random,tiering_descending,1,0.09276185542213258
random,calcification_descending,1,0.13664212985410146
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.1375955023785498
random,motility_ascending,1,0.10146213494849736
random,tiering_ascending,1,0.3848396501457726
random,calcification_ascending,1,0.05932913122052277
random,random,1,0.11900820583157945
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.15014577259475217
random,tiering_descending,1,0.09276185542213258
random,calcification_descending,1,0.0771535657653576
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.05175340457544076
random,motility_ascending,1,0.07023846255564861
random,tiering_ascending,1,0.42056664187069437
random,calcification_ascending,1,0.12097948196775346
random,random,1,0.038325913518755236
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.31407421649682754
random,tiering_descending,1,0.09276185542213258
random,calcification_descending,1,0.034759461440530846
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.10333320473747155
random,motility_ascending,1,0.10653020037480179
random,tiering_ascending,1,0.4151169183996895
random,calcification_ascending,1,0.07289071026998085
random,random,1,0.08825346485718405
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.0990493532291248
random,tiering_descending,1,0.014545624074872667
random,calcification_descending,1,0.14431172036849296
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.10522356390571351
random,motility_ascending,1,0.022879383842336128
random,tiering_ascending,1,0.4260163653416993
random,calcification_ascending,1,0.11720368492969542
random,random,1,0.061224489795918366
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.06688852646890289
random,tiering_descending,1,0.10341924621163062
random,calcification_descending,1,0.11108753520311716
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.1375955023785498
random,motility_ascending,1,0.06640366729845286
random,tiering_ascending,1,0.4762728620860109
random,calcification_ascending,1,0.16494430912573604
random,random,1,0.026175687666370896
random,generality_descending,1,0.11460285425976648
random,vulnerability_descending,1,0.013403419620275294
random,size_descending,1,0.07234464858262507
random,motility_descending,1,0.10191721372263576
random,tiering_descending,1,0.10341924621163062
random,calcification_descending,1,0.03173102889549014
random,generality_ascending,1,-0.015894448516646734
random,vulnerability_ascending,1,0.2593261743600183
random,size_ascending,1,0.05364376374368273
random,motility_ascending,1,0.3271898261323372
random,tiering_ascending,1,0.358600583090379
random,calcification_ascending,1,0.30361576843947313
adbm,random,2,-0.03710652907243658
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03253557955248608
adbm,motility_descending,2,-0.15420867450693465
adbm,tiering_descending,2,-0.08167352047201859
adbm,calcification_descending,2,-0.05717476864163387
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.18126646539622715
adbm,motility_ascending,2,0.006860972236996064
adbm,tiering_ascending,2,0.06480231436837029
adbm,calcification_ascending,2,-0.05738637497754446
adbm,random,2,0.09522863838310476
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03253557955248608
adbm,motility_descending,2,0.15476271433428862
adbm,tiering_descending,2,-0.1053516143299425
adbm,calcification_descending,2,-0.04973136795701887
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.09274255156608098
adbm,motility_ascending,2,-0.10056481609037057
adbm,tiering_ascending,2,0.09420610349402919
adbm,calcification_ascending,2,0.01833369927543464
adbm,random,2,-0.09243697478991597
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03253557955248608
adbm,motility_descending,2,-0.028768035516093228
adbm,tiering_descending,2,-0.08693009118541034
adbm,calcification_descending,2,-0.014271741950937144
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.18126646539622715
adbm,motility_ascending,2,-0.04055271593173352
adbm,tiering_ascending,2,0.1131357806280407
adbm,calcification_ascending,2,-0.04201680672268908
adbm,random,2,-0.017908802865408458
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03253557955248608
adbm,motility_descending,2,-0.10759493670886076
adbm,tiering_descending,2,-0.08282557514086432
adbm,calcification_descending,2,-0.0577066269545793
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.118491415705038
adbm,motility_ascending,2,-0.11309018452741922
adbm,tiering_ascending,2,0.11729323308270677
adbm,calcification_ascending,2,0.04919742504705163
adbm,random,2,-0.015153602424576388
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.025522116657162225
adbm,motility_descending,2,-0.0024694613936872894
adbm,tiering_descending,2,-0.07924528301886792
adbm,calcification_descending,2,0.0018570964297321137
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.09274255156608098
adbm,motility_ascending,2,-0.04539547777874036
adbm,tiering_ascending,2,0.1469758459936937
adbm,calcification_ascending,2,-0.02559078880170853
adbm,random,2,-0.03284236379343581
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03253557955248608
adbm,motility_descending,2,-0.12375690607734807
adbm,tiering_descending,2,-0.07916826609565125
adbm,calcification_descending,2,0.019973072101768883
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.09274255156608098
adbm,motility_ascending,2,0.004572891896835559
adbm,tiering_ascending,2,0.14001928640308584
adbm,calcification_ascending,2,0.013030528667163067
adbm,random,2,-0.0468384074941452
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03064375558161805
adbm,motility_descending,2,-0.04660771672089263
adbm,tiering_descending,2,-0.10173431074557483
adbm,calcification_descending,2,-0.055967671690596375
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.09274255156608098
adbm,motility_ascending,2,-0.019625571747686418
adbm,tiering_ascending,2,0.06890290742335715
adbm,calcification_ascending,2,-0.07315057170409148
adbm,random,2,-0.007251147881833146
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03134793109642907
adbm,motility_descending,2,-0.061536006807786404
adbm,tiering_descending,2,-0.11223135374127637
adbm,calcification_descending,2,-0.012342857142857143
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.1747692942207558
adbm,motility_ascending,2,-0.10584521101258183
adbm,tiering_ascending,2,0.12649125223860036
adbm,calcification_ascending,2,-0.10365589534782986
adbm,random,2,-0.02281830319213497
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03253557955248608
adbm,motility_descending,2,0.04582925806902333
adbm,tiering_descending,2,-0.11410813699540907
adbm,calcification_descending,2,0.06483163336593545
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.09274255156608098
adbm,motility_ascending,2,-0.0793208004851425
adbm,tiering_ascending,2,0.1312026449924232
adbm,calcification_ascending,2,-0.0016899577510562237
adbm,random,2,-0.009532773109243697
adbm,generality_descending,2,-0.025522116657162225
adbm,vulnerability_descending,2,0.20818029729054094
adbm,size_descending,2,-0.03064375558161805
adbm,motility_descending,2,-0.05653001532104555
adbm,tiering_descending,2,-0.07665780780942338
adbm,calcification_descending,2,-0.07080865132938421
adbm,generality_ascending,2,0.0005154700967405508
adbm,vulnerability_ascending,2,-0.07025395793676587
adbm,size_ascending,2,0.07735732329741712
adbm,motility_ascending,2,-0.14443500424808836
adbm,tiering_ascending,2,0.08129146395400265
adbm,calcification_ascending,2,-0.012739681507962302
bodymassratio,random,2,-0.05499910938163682
bodymassratio,generality_descending,2,0.007324141564942478
bodymassratio,vulnerability_descending,2,-0.04831358249772106
bodymassratio,size_descending,2,0.015477941917410669
bodymassratio,motility_descending,2,-0.02233995687356535
bodymassratio,tiering_descending,2,-0.0368231046931408
bodymassratio,calcification_descending,2,-0.028277860718363045
bodymassratio,generality_ascending,2,-0.018061585526010848
bodymassratio,vulnerability_ascending,2,-0.04004566611047686
bodymassratio,size_ascending,2,0.01115574943531562
bodymassratio,motility_ascending,2,0.03154033737076523
bodymassratio,tiering_ascending,2,0.015220414145589839
bodymassratio,calcification_ascending,2,0.017019408096952664
bodymassratio,random,2,-0.032490974729241874
bodymassratio,generality_descending,2,0.007324141564942478
bodymassratio,vulnerability_descending,2,-0.04831358249772106
bodymassratio,size_descending,2,0.016667002559503416
bodymassratio,motility_descending,2,-0.07204116638078903
bodymassratio,tiering_descending,2,-0.056424581005586595
bodymassratio,calcification_descending,2,-0.04410756001789353
bodymassratio,generality_ascending,2,-0.018061585526010848
bodymassratio,vulnerability_ascending,2,-0.04004566611047686
bodymassratio,size_ascending,2,0.040984878528199736
bodymassratio,motility_ascending,2,0.061910297986905706
bodymassratio,tiering_ascending,2,-0.04402645721372468
bodymassratio,calcification_ascending,2,-0.01345409447931151
bodymassratio,random,2,0.022200755247211733
bodymassratio,generality_descending,2,0.007324141564942478
bodymassratio,vulnerability_descending,2,-0.04831358249772106
bodymassratio,size_descending,2,0.017856063201596162
bodymassratio,motility_descending,2,-0.015697665435780172
bodymassratio,tiering_descending,2,-0.036688332044556834
bodymassratio,calcification_descending,2,0.03125403847109697
bodymassratio,generality_ascending,2,-0.018061585526010848
bodymassratio,vulnerability_ascending,2,-0.04004566611047686
bodymassratio,size_ascending,2,0.01115574943531562
bodymassratio,motility_ascending,2,-0.040332400855685374
bodymassratio,tiering_ascending,2,-0.0066861484511981295
bodymassratio,calcification_ascending,2,-0.04850444624090541
bodymassratio,random,2,-0.00029758054082028724
bodymassratio,generality_descending,2,0.007324141564942478
bodymassratio,vulnerability_descending,2,-0.04831358249772106
bodymassratio,size_descending,2,0.02012476981472434
bodymassratio,motility_descending,2,0.006656713796434531
bodymassratio,tiering_descending,2,-0.0768056968463886
bodymassratio,calcification_descending,2,0.0011065249846315974
bodymassratio,generality_ascending,2,-0.018061585526010848
bodymassratio,vulnerability_ascending,2,-0.04004566611047686
bodymassratio,size_ascending,2,0.07754422682366124
bodymassratio,motility_ascending,2,0.038674701223321714
bodymassratio,tiering_ascending,2,-0.013980128579777908
bodymassratio,calcification_ascending,2,-0.018528879381273653
bodymassratio,random,2,-0.0025506006253085403
bodymassratio,generality_descending,2,0.007324141564942478
bodymassratio,vulnerability_descending,2,-0.04831358249772106
bodymassratio,size_descending,2,0.021233417264835207
bodymassratio,motility_descending,2,-0.020655133046456487
bodymassratio,tiering_descending,2,-0.0368231046931408
bodymassratio,calcification_descending,2,0.0025338751293975865
bodymassratio,generality_ascending,2,-0.018061585526010848
bodymassratio,vulnerability_ascending,2,-0.04004566611047686
bodymassratio,size_ascending,2,0.01115574943531562
bodymassratio,motility_ascending,2,0.009834942260021363
bodymassratio,tiering_ascending,2,-0.010824079485680888
bodymassratio,calcification_ascending,2,-0.0030385527355756563
bodymassratio,random,2,0.04708981559719668
bodymassratio,generality_descending,2,0.007324141564942478
bodymassratio,vulnerability_descending,2,-0.04831358249772106
bodymassratio,size_descending,2,0.017856063201596162
bodymassratio,motility_descending,2,0.04912102818464574
