model,extinction_mechanism,richness,links,connectance,diameter,complexity,distance,basal,top,generality,vulnerability,redundancy,S1,S2,S4,S5,robustness,r50,rep
bodymassratio,motility_descending,20,58,0.145,13,0.9162085782598589,1.0,1.0,4.0,2.881885347805276,2.9181825634603826,39.0,63.0,12.0,124.0,122.0,0.5456730769230769,0.4791666666666667,2888
bodymassratio,calcification_descending,19,70,0.19390581717451524,12,0.8668328387783394,1.0,1.0,6.0,3.2154597317568303,4.055896004295576,52.0,46.0,56.0,186.0,131.0,0.5732142857142853,0.4583333333333333,2890
bodymassratio,generality_ascending,20,66,0.165,10,0.8786842231849346,1.0,1.0,7.0,2.811629982393618,3.5555738303623925,47.0,65.0,15.0,181.0,136.0,0.517857142857143,0.4791666666666667,2891
bodymassratio,vulnerability_ascending,20,39,0.0975,7,0.876001168821115,3.0,1.0,13.0,1.7312909694943341,3.235900590497018,20.0,29.0,0.0,118.0,47.0,0.5101950354609928,0.5208333333333334,2892
bodymassratio,size_ascending,20,39,0.0975,10,0.8759169207506685,3.0,1.0,10.0,2.0641042405337657,3.1030545223087938,20.0,29.0,0.0,110.0,59.0,0.5101950354609928,0.5208333333333334,2893
bodymassratio,motility_ascending,20,58,0.145,13,0.9162085782598589,1.0,1.0,4.0,2.881885347805276,2.9181825634603826,39.0,63.0,12.0,124.0,122.0,0.5456730769230769,0.4791666666666667,2894
bodymassratio,calcification_ascending,20,76,0.19,13,0.8744861782631842,1.0,1.0,5.0,3.221637373824225,3.99473337493782,57.0,66.0,54.0,204.0,151.0,0.5033914728682168,0.4583333333333333,2896
lmatrix,random,20,30,0.075,5,0.8655858890500202,3.0,1.0,15.0,1.0513149660756937,3.3166247903554,11.0,17.0,0.0,112.0,18.0,0.5117753623188407,0.5208333333333334,2897
lmatrix,generality_descending,20,19,0.0475,1,0.819720319053763,2.0,1.0,18.0,0.22360679774997896,3.804083678309265,0.0,2.0,0.0,137.0,0.0,0.5176630434782609,0.5208333333333334,2898
lmatrix,vulnerability_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.38411458333333337,0.20833333333333334,2899
lmatrix,size_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5101950354609928,0.5208333333333334,2900
lmatrix,motility_descending,20,24,0.06,5,0.829131065842768,3.0,1.0,15.0,0.8335087534664906,3.592389616661135,5.0,8.0,0.0,125.0,9.0,0.5600961538461537,0.4791666666666667,2901
lmatrix,calcification_descending,20,23,0.0575,6,0.9032148325471415,3.0,1.0,14.0,0.9333020044867297,3.5729244987382827,4.0,7.0,0.0,123.0,10.0,0.49139492753623193,0.4791666666666667,2903
lmatrix,generality_ascending,20,35,0.0875,5,0.8512409242005788,3.0,1.0,15.0,1.3717065820970682,3.3225703430041214,16.0,24.0,0.0,118.0,31.0,0.5426587301587303,0.5,2904
lmatrix,vulnerability_ascending,20,36,0.09,9,0.8454490093768962,3.0,1.0,11.0,2.1908902300206647,3.254147151591416,17.0,22.0,0.0,115.0,60.0,0.5101950354609928,0.5208333333333334,2905
lmatrix,size_ascending,20,19,0.0475,2,0.819720319053763,2.0,1.0,18.0,0.22360679774997896,3.804083678309265,0.0,2.0,0.0,137.0,0.0,0.3892857142857141,0.3125,2906
lmatrix,motility_ascending,20,24,0.06,5,0.829131065842768,3.0,1.0,15.0,0.8335087534664906,3.592389616661135,5.0,8.0,0.0,125.0,9.0,0.5600961538461537,0.4791666666666667,2907
lmatrix,calcification_ascending,18,19,0.05864197530864197,4,0.8354110600332418,3.0,1.0,14.0,0.5393048054696105,3.5225696206073973,2.0,4.0,0.0,106.0,3.0,0.5053191489361701,0.5208333333333334,2909
niche,random,19,45,0.12465373961218837,8,0.9273472998021483,1.0,3.0,2.0,2.5431941053151923,1.6059101370939324,27.0,26.0,3.0,25.0,18.0,0.47373188405797095,0.5,2910
niche,generality_descending,18,18,0.05555555555555555,2,0.9173283138829244,1.0,1.0,11.0,0.3429971702850177,2.7865221840769436,1.0,5.0,0.0,66.0,1.0,0.49542682926829285,0.4583333333333333,2911
niche,vulnerability_descending,18,41,0.12654320987654322,13,0.9412855537796285,1.0,1.0,0.0,2.371536001526426,1.2274102605536659,24.0,12.0,1.0,17.0,7.0,0.4591049382716049,0.2708333333333333,2912
niche,generality_ascending,19,60,0.16620498614958448,14,0.9259993075366152,1.0,1.0,1.0,3.4036444176261167,2.115108557622118,42.0,26.0,4.0,55.0,19.0,0.5168650793650794,0.5,2913
niche,vulnerability_ascending,20,40,0.1,5,0.9268251464345538,1.0,1.0,6.0,1.5559732104309982,1.8064212949190015,21.0,32.0,6.0,37.0,27.0,0.5097517730496453,0.5208333333333334,2914
pfim,random,20,44,0.11,17,0.910959489818761,3.0,1.0,0.0,3.847076812334269,3.0881777968995174,25.0,1.0,0.0,105.0,0.0,0.4880952380952382,0.4772727272727273,2915
pfim,generality_descending,20,19,0.0475,1,0.7030243614276614,2.0,1.0,18.0,0.22360679774997902,4.019361038510317,0.0,1.0,0.0,153.0,0.0,0.5146103896103894,0.5227272727272727,2916
pfim,vulnerability_descending,20,34,0.085,12,0.9391155145707656,3.0,1.0,0.0,2.4942038071454684,3.1304951684997055,15.0,2.0,0.0,105.0,1.0,0.49342105263157904,0.4318181818181818,2917
pfim,size_descending,20,39,0.0975,14,0.9273047531190671,3.0,1.0,1.0,3.0689446154389266,3.1367935354770364,20.0,2.0,0.0,105.0,1.0,0.5024177949709864,0.5227272727272727,2918
pfim,motility_descending,20,43,0.1075,16,0.90523612174554,3.0,1.0,2.0,3.483419372730735,2.739093203771527,24.0,9.0,0.0,80.0,5.0,0.5990675990675993,0.5681818181818182,2919
pfim,calcification_descending,20,44,0.11,14,0.917289546554852,3.0,1.0,2.0,3.2379330639029256,2.706716791515818,25.0,11.0,0.0,79.0,7.0,0.517786561264822,0.5909090909090909,2921
pfim,generality_ascending,20,45,0.1125,9,0.9295375453029847,1.0,1.0,0.0,2.6332889181242134,2.2213082915965963,26.0,9.0,0.0,48.0,5.0,0.5187499999999999,0.5,2922
pfim,vulnerability_ascending,20,29,0.0725,8,0.9068866128309248,1.0,1.0,8.0,1.820208200931103,3.268268493769816,10.0,5.0,0.0,105.0,2.0,0.5110993657505286,0.5227272727272727,2923
pfim,size_ascending,20,32,0.08,10,0.9343245368206138,3.0,1.0,5.0,1.729009451741235,3.0157481397002077,13.0,12.0,0.0,92.0,10.0,0.5159574468085106,0.5681818181818182,2924
pfim,motility_ascending,20,43,0.1075,16,0.90523612174554,3.0,1.0,2.0,3.483419372730735,2.739093203771527,24.0,9.0,0.0,80.0,5.0,0.5990675990675993,0.5681818181818182,2925
pfim,calcification_ascending,20,42,0.105,15,0.9162281377163558,3.0,1.0,2.0,3.3544942359389096,2.918182563460383,23.0,8.0,0.0,91.0,4.0,0.5169245647969051,0.5909090909090909,2927
random,random,20,79,0.1975,6,0.7674031250802649,1.0,0.0,14.0,1.700619082322051,6.886103473854541,60.0,0.0,0.0,13.0,3.0,0.5509118541033435,0.5319148936170213,2928
random,generality_descending,20,72,0.18,4,0.6681909888396985,1.0,0.0,16.0,0.6805570473787206,7.472053194896863,53.0,0.0,0.0,0.0,0.0,0.52080378250591,0.5319148936170213,2929
random,vulnerability_descending,19,26,0.07202216066481995,3,0.8203671523804128,1.0,0.0,16.0,0.5972647203701474,4.487148640726827,8.0,0.0,0.0,10.0,1.0,0.7695035460992907,0.19148936170212766,2930
random,size_descending,18,40,0.12345679012345678,4,0.8389870250557607,1.0,0.0,14.0,1.2153699778283713,4.977071611908489,23.0,0.0,3.0,15.0,0.0,0.6768158473954511,0.5319148936170213,2931
random,motility_descending,19,26,0.07202216066481995,3,0.8203671523804128,1.0,0.0,16.0,0.5972647203701474,4.487148640726827,8.0,0.0,0.0,10.0,1.0,0.7695035460992907,0.19148936170212766,2932
random,calcification_descending,16,21,0.08203125,3,0.8238907401522434,1.0,0.0,13.0,0.6020797289396148,4.045058714036176,6.0,0.0,0.0,3.0,1.0,0.7712765957446808,0.2978723404255319,2934
random,generality_ascending,20,132,0.33,8,0.6386254484698043,1.0,0.0,12.0,0.6805570473787205,9.27021262459838,113.0,0.0,0.0,10.0,1.0,0.5000000000000001,0.5319148936170213,2935
random,vulnerability_ascending,20,193,0.4825,14,0.7292885914007777,1.0,0.0,5.0,2.719810364906464,8.57336757516831,174.0,0.0,2.0,11.0,6.0,0.5000000000000001,0.5319148936170213,2936
random,size_ascending,20,80,0.2,4,0.5241281690077353,1.0,0.0,15.0,0.3244428422615251,8.085073967047647,61.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,2937
random,motility_ascending,19,26,0.07202216066481995,3,0.8203671523804128,1.0,0.0,16.0,0.5972647203701474,4.487148640726827,8.0,0.0,0.0,10.0,1.0,0.7695035460992907,0.19148936170212766,2938
random,calcification_ascending,18,24,0.07407407407407407,3,0.8215339068097762,1.0,0.0,15.0,0.5940885257860046,4.325029751682776,7.0,0.0,0.0,6.0,1.0,0.7798690671031097,0.2765957446808511,2940
adbm,random,15,22,0.09777777777777778,4,0.8810179986635269,3.0,1.0,11.0,0.7432233529572065,3.0906926331133207,8.0,18.0,0.0,72.0,9.0,0.5354166666666664,0.5208333333333334,2941
adbm,generality_descending,20,19,0.0475,2,0.9735429262867762,2.0,1.0,18.0,0.22360679774997896,3.136793535477037,0.0,13.0,0.0,93.0,0.0,0.5508720930232555,0.5208333333333334,2942
adbm,vulnerability_descending,19,60,0.16620498614958448,7,0.7569431626807321,3.0,1.0,12.0,2.0886773564663366,4.740641750915831,42.0,53.0,0.0,267.0,104.0,0.3499999999999999,0.08333333333333333,2943
adbm,size_descending,20,19,0.0475,2,0.9954423329744269,1.0,1.0,18.0,0.22360679774997896,2.964260802504253,0.0,11.0,0.0,83.0,0.0,0.5101950354609928,0.5208333333333334,2944
adbm,motility_descending,20,63,0.1575,8,0.8148876798593343,3.0,1.0,12.0,2.7582412397834433,4.196176204217609,44.0,56.0,0.0,235.0,140.0,0.4495192307692306,0.2708333333333333,2945
adbm,calcification_descending,18,45,0.1388888888888889,6,0.8244394538581958,3.0,1.0,12.0,1.7904977947322853,4.0183403070831885,28.0,40.0,0.0,171.0,61.0,0.441860465116279,0.375,2947
adbm,generality_ascending,20,31,0.0775,4,0.8487526904940064,3.0,1.0,16.0,0.6863327411532597,4.2236801114916975,12.0,28.0,0.0,178.0,13.0,0.5907258064516128,0.3541666666666667,2948
adbm,vulnerability_ascending,20,52,0.13,10,0.8461233175948122,3.0,1.0,10.0,2.8727393858384316,3.283130726672493,33.0,43.0,0.0,144.0,120.0,0.5101950354609928,0.5208333333333334,2949
adbm,size_ascending,18,48,0.14814814814814814,6,0.7758210864072969,3.0,1.0,12.0,1.6087993330796875,4.419209404939518,31.0,42.0,0.0,206.0,62.0,0.3591269841269842,0.10416666666666667,2950
adbm,motility_ascending,20,63,0.1575,8,0.8148876798593343,3.0,1.0,12.0,2.7582412397834433,4.196176204217609,44.0,56.0,0.0,235.0,140.0,0.4495192307692306,0.2708333333333333,2951
adbm,calcification_ascending,20,63,0.1575,8,0.8148876798593343,3.0,1.0,12.0,2.7582412397834433,4.196176204217609,44.0,56.0,0.0,235.0,140.0,0.43085106382978716,0.3541666666666667,2953
bodymassratio,random,20,85,0.2125,14,0.8579132730303508,1.0,1.0,4.0,4.024595435699423,3.290736599672033,66.0,90.0,50.0,191.0,242.0,0.5108695652173911,0.5,2954
bodymassratio,generality_descending,20,20,0.05,2,0.8282667681749574,1.0,1.0,17.0,0.3244428422615251,3.598245186344676,1.0,4.0,0.0,123.0,1.0,0.5250000000000002,0.5208333333333334,2955
bodymassratio,vulnerability_descending,20,66,0.165,14,0.8886622345271995,1.0,1.0,4.0,3.0625067132042423,3.9349981609037363,47.0,60.0,42.0,181.0,123.0,0.6580882352941175,0.25,2956
bodymassratio,size_descending,20,70,0.175,15,0.8686683131101727,4.0,1.0,4.0,3.170588522490323,4.454447806761001,51.0,55.0,60.0,216.0,123.0,0.5683333333333334,0.2708333333333333,2957
bodymassratio,motility_descending,20,91,0.2275,12,0.8414255279894924,1.0,1.0,6.0,3.886210439354432,4.430456790041074,72.0,63.0,109.0,239.0,196.0,0.5803952991452989,0.5208333333333334,2958
bodymassratio,calcification_descending,19,82,0.22714681440443213,13,0.8598951946695893,1.0,1.0,5.0,3.4165062007675386,4.069570432953819,64.0,76.0,73.0,212.0,168.0,0.5737612612612614,0.4791666666666667,2960
bodymassratio,generality_ascending,20,75,0.1875,16,0.8630719772544849,4.0,1.0,4.0,3.3697571363370886,4.153311931459037,56.0,60.0,64.0,203.0,147.0,0.5619658119658117,0.4791666666666667,2961
bodymassratio,vulnerability_ascending,20,32,0.08,9,0.9129532744790112,1.0,1.0,9.0,1.9029063643750177,3.0847673289381508,13.0,19.0,0.0,100.0,44.0,0.5101950354609928,0.5208333333333334,2962
bodymassratio,size_ascending,20,39,0.0975,9,0.9140542968655818,1.0,1.0,8.0,2.3725402775129134,3.235900590497018,20.0,25.0,0.0,118.0,72.0,0.5101950354609928,0.5208333333333334,2963
bodymassratio,motility_ascending,20,91,0.2275,12,0.8414255279894924,1.0,1.0,6.0,3.886210439354432,4.430456790041074,72.0,63.0,109.0,239.0,196.0,0.5803952991452989,0.5208333333333334,2964
bodymassratio,calcification_ascending,20,94,0.235,13,0.8327957251841674,1.0,1.0,7.0,3.6288319129757967,4.3054433111194435,75.0,93.0,98.0,252.0,201.0,0.520833333333333,0.4583333333333333,2966
lmatrix,random,20,25,0.0625,5,0.9115819754834517,3.0,1.0,15.0,0.7863975156570492,3.4622019157269204,6.0,10.0,0.0,117.0,9.0,0.46099290780141855,0.4583333333333333,2967
lmatrix,generality_descending,20,19,0.0475,1,0.9253368243707148,2.0,1.0,18.0,0.22360679774997902,3.425523394507151,0.0,4.0,0.0,111.0,0.0,0.5268518518518521,0.5208333333333334,2968
lmatrix,vulnerability_descending,19,18,0.04986149584487535,2,0.7122115347982844,2.0,1.0,17.0,0.22941573387056177,3.8940650598132645,0.0,1.0,0.0,136.0,0.0,0.34416666666666673,0.16666666666666666,2969
lmatrix,size_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5101950354609928,0.5208333333333334,2970
lmatrix,motility_descending,20,33,0.0825,7,0.8473134793738555,3.0,1.0,13.0,1.5652475842498528,3.216323497738569,14.0,20.0,0.0,109.0,34.0,0.5467414529914529,0.4375,2971
lmatrix,calcification_descending,20,30,0.075,5,0.86558588905002,3.0,1.0,15.0,1.0513149660756937,3.3166247903554,11.0,17.0,0.0,112.0,18.0,0.47828014184397155,0.4166666666666667,2973
lmatrix,generality_ascending,20,29,0.0725,4,0.8571540132761116,3.0,1.0,16.0,0.6863327411532598,3.4408536272574173,10.0,21.0,0.0,119.0,11.0,0.5476973684210527,0.4375,2974
lmatrix,vulnerability_ascending,20,43,0.1075,10,0.8683269381718541,3.0,1.0,10.0,2.5188761069384222,3.1334359818945687,24.0,31.0,0.0,118.0,85.0,0.5101950354609928,0.5208333333333334,2975
lmatrix,size_ascending,20,32,0.08,4,0.8500576569760152,3.0,1.0,16.0,0.9403246919632545,3.393492223902128,13.0,22.0,0.0,119.0,18.0,0.3486519607843137,0.25,2976
lmatrix,motility_ascending,20,33,0.0825,7,0.8473134793738555,3.0,1.0,13.0,1.5652475842498528,3.216323497738569,14.0,20.0,0.0,109.0,34.0,0.5467414529914529,0.4375,2977
lmatrix,calcification_ascending,20,33,0.0825,6,0.8797044589376697,3.0,1.0,14.0,1.3869694338832113,3.313052337267506,14.0,20.0,0.0,115.0,29.0,0.4782801418439715,0.4166666666666667,2979
niche,random,19,60,0.16620498614958448,15,0.9071184550222631,2.0,2.0,0.0,3.5786893611851323,1.772103517628974,42.0,14.0,4.0,13.0,22.0,0.3980496453900709,0.3541666666666667,2980
niche,generality_descending,19,18,0.04986149584487535,1,0.9483871650774766,1.0,1.0,13.0,0.22941573387056177,2.040525101550696,0.0,8.0,0.0,36.0,0.0,0.5325854700854701,0.4583333333333333,2981
niche,vulnerability_descending,17,44,0.1522491349480969,13,0.895654719121523,3.0,1.0,1.0,2.8952293417234616,1.2277430273377532,28.0,12.0,4.0,17.0,9.0,0.4155701754385965,0.1875,2982
niche,generality_ascending,20,66,0.165,15,0.902811942579772,1.0,1.0,1.0,3.4351128074635335,1.719853114903161,47.0,24.0,9.0,29.0,19.0,0.5381944444444445,0.4583333333333333,2983
niche,vulnerability_ascending,20,39,0.0975,8,0.9248003347333078,1.0,1.0,8.0,2.0384462607326044,1.9861361590045288,20.0,27.0,11.0,34.0,30.0,0.48935185185185187,0.4791666666666667,2984
pfim,random,20,24,0.06,4,0.8979270939431439,1.0,1.0,12.0,0.9514531821875087,3.533300231556298,5.0,3.0,0.0,120.0,1.0,0.5091362126245847,0.5348837209302325,2985
pfim,generality_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997902,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5113510520487266,0.5348837209302325,2986
pfim,vulnerability_descending,20,35,0.0875,13,0.907112246612811,3.0,1.0,1.0,2.807414993792051,3.1434978841043333,16.0,7.0,0.0,105.0,10.0,0.5209948320413437,0.46511627906976744,2987
pfim,size_descending,20,37,0.0925,15,0.9198186762993218,3.0,1.0,2.0,3.1501879643167827,3.1668513334889994,18.0,4.0,0.0,105.0,2.0,0.5165374677002584,0.5813953488372093,2988
pfim,motility_descending,20,41,0.1025,16,0.915601893391196,3.0,1.0,2.0,3.4101242453055947,2.9642608025042527,22.0,6.0,0.0,92.0,4.0,0.6040548598688134,0.6046511627906976,2989
pfim,calcification_descending,20,42,0.105,15,0.9086560029444878,3.0,1.0,3.0,3.2428058026474873,3.0244616745881627,23.0,8.0,0.0,93.0,9.0,0.5183077684314694,0.6046511627906976,2991
pfim,generality_ascending,20,46,0.115,12,0.9195462873291664,3.0,1.0,2.0,3.0625067132042423,2.754899940870907,27.0,14.0,2.0,80.0,38.0,0.505104934770278,0.5116279069767442,2992
pfim,vulnerability_ascending,20,33,0.0825,12,0.9611373699705398,3.0,1.0,7.0,2.207046132634963,3.688888008172938,14.0,8.0,0.0,136.0,28.0,0.5113510520487266,0.5348837209302325,2993
pfim,size_ascending,20,38,0.095,11,0.9505851721696562,3.0,1.0,3.0,2.2918620331397284,3.2265347225451446,19.0,16.0,1.0,109.0,46.0,0.532608695652174,0.6046511627906976,2994
pfim,motility_ascending,20,41,0.1025,16,0.915601893391196,3.0,1.0,2.0,3.4101242453055947,2.9642608025042527,22.0,6.0,0.0,92.0,4.0,0.6040548598688134,0.6046511627906976,2995
pfim,calcification_ascending,20,44,0.11,17,0.9057448787155844,3.0,1.0,1.0,3.6792447737631098,2.9664793948382653,25.0,8.0,0.0,93.0,9.0,0.49950519544779814,0.5813953488372093,2997
random,random,20,73,0.1825,5,0.736546658042556,1.0,0.0,15.0,1.4964871146156007,6.807696882360823,54.0,0.0,0.0,106.0,8.0,0.5596782563570317,0.5319148936170213,2998
random,generality_descending,20,45,0.1125,3,0.780868480932773,1.0,0.0,17.0,0.7163503994113789,5.856844848461274,26.0,0.0,0.0,21.0,0.0,0.6134751773049644,0.46808510638297873,2999
random,vulnerability_descending,14,23,0.11734693877551021,2,0.8008140672209866,1.0,0.0,12.0,0.49724515809884684,4.289650207312818,10.0,0.0,0.0,0.0,0.0,0.696808510638298,0.19148936170212766,3000
random,size_descending,18,44,0.13580246913580246,4,0.8133371528967099,1.0,0.0,14.0,1.293523333527109,5.204321984683638,27.0,0.0,0.0,45.0,0.0,0.48565066798614553,0.5319148936170213,3001
random,motility_descending,14,23,0.11734693877551021,2,0.8008140672209866,1.0,0.0,12.0,0.49724515809884684,4.289650207312818,10.0,0.0,0.0,0.0,0.0,0.6303191489361701,0.19148936170212766,3002
random,calcification_descending,13,21,0.1242603550295858,2,0.8127233374876633,1.0,0.0,11.0,0.5063696835418334,4.073050894568295,9.0,0.0,0.0,0.0,0.0,0.676470588235294,0.2978723404255319,3004
random,generality_ascending,20,128,0.32,7,0.6319711251582096,1.0,0.0,13.0,0.6805570473787206,9.190383990603268,109.0,0.0,0.0,0.0,0.0,0.5519250253292808,0.5319148936170213,3005
random,vulnerability_ascending,20,185,0.4625,13,0.7114224422685681,1.0,0.0,6.0,2.173403830521681,8.925864251240826,166.0,0.0,0.0,6.0,1.0,0.5000000000000001,0.5319148936170213,3006
random,size_ascending,20,77,0.1925,4,0.5104729829800531,1.0,0.0,16.0,0.4893604849295929,7.909188527143271,58.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,3007
random,motility_ascending,14,23,0.11734693877551021,2,0.8008140672209866,1.0,0.0,12.0,0.49724515809884684,4.289650207312818,10.0,0.0,0.0,0.0,0.0,0.6303191489361701,0.19148936170212766,3008
random,calcification_ascending,13,22,0.1301775147928994,2,0.7759782909890008,1.0,0.0,11.0,0.48038446141526137,4.21079199566652,10.0,0.0,0.0,0.0,0.0,0.6722074468085107,0.2765957446808511,3010
adbm,random,14,32,0.16326530612244897,8,0.8843942291141648,3.0,1.0,6.0,1.977899874131123,2.785362051554835,19.0,25.0,0.0,71.0,46.0,0.4007092198581559,0.4166666666666667,3011
adbm,generality_descending,20,22,0.055,3,0.9238071091407896,3.0,1.0,17.0,0.4472135954999579,3.0590676254117213,3.0,10.0,0.0,90.0,3.0,0.5314922480620152,0.5208333333333334,3012
adbm,vulnerability_descending,20,57,0.1425,10,0.841219939003176,3.0,1.0,10.0,2.6212692787233722,3.8835008622850107,38.0,48.0,0.0,196.0,118.0,0.3298611111111111,0.0625,3013
adbm,size_descending,20,24,0.06,3,0.9148662913488356,3.0,1.0,17.0,0.5231483637805969,3.0881777968995174,5.0,13.0,0.0,93.0,5.0,0.5101950354609928,0.5208333333333334,3014
adbm,motility_descending,20,32,0.08,6,0.9352933484502881,3.0,1.0,13.0,1.3917047478769187,3.0676581158580034,13.0,26.0,0.0,99.0,28.0,0.5713141025641023,0.5208333333333334,3015
adbm,calcification_descending,20,33,0.0825,5,0.8927834162497432,3.0,1.0,15.0,0.9880869341680842,3.6022653691078457,14.0,26.0,0.0,134.0,20.0,0.5149456521739131,0.5208333333333334,3017
adbm,generality_ascending,20,35,0.0875,6,0.8963683063581824,3.0,1.0,14.0,1.164157703189193,3.625567106275274,16.0,30.0,0.0,138.0,26.0,0.5335648148148147,0.4375,3018
adbm,vulnerability_ascending,20,45,0.1125,12,0.9496133232501979,3.0,1.0,7.0,2.76966651992238,3.058637467549029,26.0,33.0,0.0,117.0,101.0,0.5101950354609928,0.5208333333333334,3019
adbm,size_ascending,18,45,0.1388888888888889,8,0.8484272681500331,3.0,1.0,10.0,1.9778181680534621,3.7455856370807865,28.0,38.0,0.0,153.0,67.0,0.44166666666666665,0.125,3020
adbm,motility_ascending,20,32,0.08,6,0.9352933484502881,3.0,1.0,13.0,1.3917047478769187,3.0676581158580034,13.0,26.0,0.0,99.0,28.0,0.5713141025641023,0.5208333333333334,3021
adbm,calcification_ascending,20,26,0.065,4,0.8900218595970687,3.0,1.0,16.0,0.8013147091860318,3.3419187681078633,7.0,21.0,0.0,110.0,10.0,0.5122282608695652,0.5208333333333334,3023
bodymassratio,random,20,67,0.1675,11,0.8924620640596839,3.0,1.0,7.0,2.7582412397834433,3.8151360602073865,48.0,51.0,29.0,188.0,122.0,0.5101950354609928,0.5208333333333334,3024
