model,time,n_rep,bodysize_method,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
niche,G1,80,truncated_lognormal,47,0.1231326392032594,4,0.8849025887435168,4.666666666666666,3.0,1.0693928027630792,0.5220458780499346,4.808510638297872,0.24400181077410593,0.15527387958352196,0.1453146220009054,0.39565414214576733
pfim_metaweb,G1,80,truncated_lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,80,truncated_lognormal,47,0.10049796287913083,3,0.8785655218664119,2.5749922385101445,3.0,1.8991060949856684,0.5648174782760709,3.74468085106383,0.06564056133997284,0.12494341330918968,0.10276143051154368,0.7777274784970575
random,G1,80,truncated_lognormal,47,0.23449524671797192,3,0.9347818479765665,5.884702779197568e17,1.0,0.27186482542395013,0.27186482542395013,10.042553191489361,0.0,0.0,0.0,0.0
adbm,G2,80,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,80,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,80,truncated_lognormal,20,0.2425,1,0.7685510459491786,2.6666666666666674,2.0,0.8805710686351382,1.147554031245339,3.9,0.0,0.275,0.9275,0.625
niche,G2,80,truncated_lognormal,19,0.1440443213296399,2,0.8675387922853893,3.111375661375661,2.0,1.0882908869274621,0.8064449057005126,1.7894736842105263,0.12188365650969529,0.0664819944598338,0.16620498614958448,0.2742382271468144
pfim_metaweb,G2,80,truncated_lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,80,truncated_lognormal,20,0.1625,3,0.8287890907882456,2.9651923076923077,2.0,1.536435913437623,0.606206865886471,2.3,0.175,0.1875,0.0075,0.3925
random,G2,80,truncated_lognormal,20,0.23,4,0.9114063086903219,-1.063839727202479e17,1.0,0.3952257112707468,0.3952257112707468,3.65,0.0,0.0,0.0,0.0
adbm,G3,80,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,80,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,80,truncated_lognormal,28,0.22959183673469388,1,0.769334345319191,2.7065217391304355,2.0,0.9114021416149313,1.197039481723454,5.464285714285714,0.0,0.32142857142857145,1.3214285714285714,0.8928571428571429
niche,G3,80,truncated_lognormal,27,0.06584362139917696,5,0.9518639052177511,2.9166666666666665,2.0,1.0030003067719448,0.9532333639533638,0.8148148148148148,0.03017832647462277,0.006858710562414266,0.05212620027434842,0.06858710562414266
pfim_metaweb,G3,80,truncated_lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,80,truncated_lognormal,28,0.11224489795918367,3,0.8693511031079407,2.4555555555555553,2.0,1.7909578007014795,0.7435057058415332,2.1785714285714284,0.09183673469387756,0.14668367346938777,0.03316326530612245,0.40433673469387754
random,G3,80,truncated_lognormal,28,0.14030612244897958,6,0.9273216760374742,-1.129679999583872e17,1.0,0.3975437286926237,0.3975437286926237,2.9642857142857144,0.0,0.0,0.0,0.0
adbm,G4,80,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,80,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,80,truncated_lognormal,44,0.25258264462809915,1,0.7514257348807596,2.7132391418105692,2.0,0.9950335244509884,0.9560460079813055,10.136363636363637,0.0,0.7484504132231405,1.7825413223140496,1.8868801652892562
niche,G4,80,truncated_lognormal,44,0.17665289256198347,5,0.8466659401531138,4.3664775713361905,3.0,0.865432749823205,0.45580546138984046,6.795454545454546,0.6007231404958677,0.37758264462809915,0.2303719008264463,0.5340909090909091
pfim_metaweb,G4,80,truncated_lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,80,truncated_lognormal,44,0.11363636363636363,3,0.8949698337694819,2.243471085319631,3.0,1.5836372617314187,0.6130366656965732,4.0227272727272725,0.12448347107438017,0.15082644628099173,0.12706611570247933,0.6136363636363636
random,G4,80,truncated_lognormal,44,0.29855371900826444,3,0.9248487719408056,-8.676935282067155e17,1.0,0.18103233824551365,0.18103233824551365,12.159090909090908,0.0,0.0,0.0,0.0
adbm,G1,81,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,81,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,81,uniform,47,0.2381167949298325,2,0.785185182602994,3.00899222456514,3.0,1.1159700041933849,0.8549487492669428,10.212765957446809,0.03078315980081485,0.6450882752376641,1.521502942507922,2.1923947487550928
niche,G1,81,uniform,47,0.10502489814395655,5,0.8987517053371189,4.893090389143019,2.0,1.1010577201899021,0.5399799521803158,3.9574468085106385,0.22996831145314622,0.07786328655500227,0.18017202354006337,0.39520144861928475
pfim_metaweb,G1,81,uniform,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,81,uniform,47,0.09551833408782254,4,0.895209546354967,2.1538461538461537,3.0,1.934573551949477,0.5353881777436724,3.5106382978723403,0.06111362607514713,0.10819375282933454,0.09732910819375283,0.7419646899049344
random,G1,81,uniform,47,0.2127659574468085,3,0.9299204496168918,-3.336116975603169e17,1.0,0.24583486857786402,0.24583486857786402,9.02127659574468,0.0,0.0,0.0,0.0
adbm,G2,81,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,81,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,81,uniform,20,0.24,2,0.8044222043072549,2.8808421516754836,3.0,0.950146187582615,1.067872125861979,3.85,0.035,0.285,0.795,0.665
niche,G2,81,uniform,18,0.12345679012345678,4,0.899451811989691,3.7782312925170065,2.0,1.0531465458609375,0.9073231475707246,1.2777777777777777,0.17901234567901234,0.06172839506172839,0.10185185185185185,0.12654320987654322
pfim_metaweb,G2,81,uniform,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,81,uniform,20,0.1575,3,0.8405578187390395,3.217231486462256,2.0,1.5832027278457412,0.6454843846566349,2.2,0.15,0.195,0.01,0.4
random,G2,81,uniform,20,0.24,3,0.9238099195686224,-2.825912637911706e16,1.0,0.40891920018593136,0.40891920018593136,3.85,0.0,0.0,0.0,0.0
adbm,G3,81,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,81,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,81,uniform,28,0.22448979591836735,2,0.795141873546373,2.8767978251009922,3.0,0.9776935121048296,1.1003901970930974,5.321428571428571,0.025510204081632654,0.29591836734693877,1.121173469387755,0.9477040816326531
niche,G3,81,uniform,27,0.08367626886145405,3,0.9182685180812871,3.375,2.0,1.3536793760492973,0.5704461433221443,1.2962962962962963,0.07407407407407407,0.019204389574759947,0.05898491083676269,0.19615912208504802
pfim_metaweb,G3,81,uniform,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,81,uniform,28,0.1096938775510204,4,0.8600212081688292,2.236220043572984,2.0,1.7984718879490122,0.7567310410426251,2.107142857142857,0.09821428571428571,0.13520408163265307,0.030612244897959183,0.3737244897959184
random,G3,81,uniform,28,0.14030612244897958,4,0.9179661266264387,3.888975477040787e18,1.0,0.5751724831464383,0.5751724831464383,2.9642857142857144,0.0,0.0,0.0,0.0
